date,n_components,train_start,train_end,train_observations,log_likelihood,converged,current_regime,current_regime_label,current_regime_probability,next_regime,next_regime_label,next_regime_probability,error,current_prob_regime_0,current_prob_regime_1,current_prob_regime_2,current_prob_regime_3,current_prob_regime_4,next_prob_regime_0,next_prob_regime_1,next_prob_regime_2,next_prob_regime_3,next_prob_regime_4
2023-11-30,5,2018-11-30,2023-11-30,1258,1240.7379681325315,True,1,mixed_or_neutral_1,1.0,1,mixed_or_neutral_1,0.9681913787077154,,3.0554253724538577e-37,1.0,0.0,2.4763799301295746e-18,0.0,0.005300765777615644,0.9681913787077154,0.005300765717471735,0.021207089797197192,1.2152209231698799e-113
2023-12-29,5,2018-12-31,2023-12-29,1259,1818.9228410573387,True,1,mixed_or_neutral_1,0.9999999999997726,1,mixed_or_neutral_1,0.9907912743336429,,0.0,0.9999999999997726,4.5957759526495166e-197,2.7094770203919863e-13,0.0,0.002300378830466549,0.9907912743336429,5.166595226163361e-144,0.006908346835934181,0.0
2024-01-31,5,2019-01-31,2024-01-31,1259,1875.3726846921338,True,2,risk_on,1.0,2,risk_on,0.9859189536693892,,0.0,1.3288321793947248e-16,1.0,1.3138974550932392e-43,0.0,2.120074301717161e-46,0.010560887404992496,0.9859189536693892,0.0035201589256184623,2.1257585237053134e-185
2024-02-29,5,2019-02-28,2024-02-29,1260,1325.1872088543578,True,1,risk_on,0.9999999999834017,1,risk_on,0.9939357870274074,,0.0,0.9999999999834017,1.65069624997759e-11,1.590120133703112e-23,0.0,0.0,0.9939357870274074,0.003032162712337906,9.169173894133214e-14,0.003032050260071758
2024-03-28,5,2019-03-28,2024-03-28,1260,1918.1859587173776,True,4,mixed_or_neutral_4,0.9999999999624833,4,mixed_or_neutral_4,0.99130820569351,,0.0,3.755878820419787e-11,0.0,3.8707759156622615e-121,0.9999999999624833,6.222921003559e-311,0.006524238547805716,0.002167555758726432,2.8627995445761686e-68,0.99130820569351
2024-04-30,5,2019-04-30,2024-04-30,1260,2443.3377934209407,True,2,risk_on,1.0,2,risk_on,0.9838066000961074,,0.0,7.91843404028106e-52,1.0,4.0142314042707016e-16,0.0,0.0,0.013495269637586462,0.9838066000961074,0.0026981302663065367,1.865832671729078e-54
2024-05-31,5,2019-05-31,2024-05-31,1260,1898.954198728505,True,1,inflation_rates_shock,0.9999999999863576,1,inflation_rates_shock,0.9783799135539316,,0.0,0.9999999999863576,1.3586140205488351e-11,0.0,1.7164881741709944e-27,2.319450931866689e-162,0.9783799135539316,0.01351442987531018,4.615469860685666e-14,0.00810565657065585
2024-06-28,5,2019-06-28,2024-06-28,1259,2088.2138280994955,True,1,risk_on,0.9999999999627107,1,risk_on,0.9852239579081529,,3.725248972470208e-11,0.9999999999627107,0.0,3.8673135785673653e-90,0.0,0.0024735226586443775,0.9852239579081529,1.2238296728935193e-92,0.012302519433166145,0.0
2024-07-31,5,2019-07-31,2024-07-31,1259,2204.4469136557846,True,0,risk_on,1.0,0,risk_on,0.9914370981622004,,1.0,9.531276016933693e-27,4.7288176712619564e-95,0.0,0.0,0.9914370981622004,0.008562901837799697,9.354442046760961e-72,8.281371131380979e-98,3.252408107062639e-299
2024-08-30,5,2019-08-30,2024-08-30,1259,2571.9344032259014,True,0,risk_on,0.9999999999986358,0,risk_on,0.9871562418726094,,0.9999999999986358,0.0,0.0,1.2571358897134389e-12,2.6560452440017023e-23,0.9871562418726094,7.411350643768886e-26,0.0,0.004279267109603322,0.008564491017680101
2024-09-30,5,2019-09-30,2024-09-30,1259,1968.9407965568896,True,2,mixed_or_neutral_2,0.9999973617608033,2,mixed_or_neutral_2,0.9943802564519205,,1.5193074300960737e-06,0.0,0.9999973617608033,1.1189318333139421e-06,0.0,0.0018738650936207925,5.851582501973113e-100,0.9943802564519205,0.0018735176473633677,0.0018723608071620208
2024-10-31,5,2019-10-31,2024-10-31,1259,2399.4979947978795,True,1,inflation_rates_shock,1.0,1,inflation_rates_shock,0.9959032391197671,,2.6158095179924926e-27,1.0,0.0,4.638027534967483e-55,0.0,0.004096760880232936,0.9959032391197671,1.2055002182546581e-29,1.2055001399356242e-29,1.3475360244078485e-149
2024-11-29,5,2019-11-29,2024-11-29,1259,2001.3884063792639,True,1,inflation_rates_shock,0.9999999398812651,1,inflation_rates_shock,0.9899044083412424,,6.011877860439211e-08,0.9999999398812651,0.0,7.315096108349992e-18,0.0,0.010095591416790789,0.9899044083412424,7.619433746575255e-125,2.4201057436034165e-10,1.669577698058206e-20
2024-12-31,5,2019-12-31,2024-12-31,1259,2305.279425941841,True,2,risk_on,0.9999999999854481,2,risk_on,0.992236024579771,,1.466904571580528e-11,1.2070300820786894e-27,0.9999999999854481,0.0,5.506149563987654e-284,0.0019409570934224441,0.0019411007858277957,0.992236024579771,0.0019409570788607288,0.0019409604622350283
2025-01-31,5,2020-01-31,2025-01-31,1258,2533.7124853085693,True,4,risk_on,1.0,4,risk_on,0.9941123274741088,,1.3433358281370956e-74,8.565314696095764e-15,0.0,0.0,1.0,0.001471910322315733,0.004415762203583848,3.946819252516952e-17,5.568657903891141e-221,0.9941123274741088
2025-02-28,5,2020-02-28,2025-02-28,1258,2470.6159893330346,True,4,risk_on,1.0,4,risk_on,0.9969691714573111,,1.9539918685937083e-60,1.498177856561094e-21,0.0,0.0,1.0,2.651808824544294e-23,0.0030308285426888025,6.629407948708777e-24,7.197418923936779e-281,0.9969691714573111
2025-03-31,5,2020-03-31,2025-03-31,1257,1748.5520392699368,True,1,risk_on,0.9999920497621116,1,risk_on,0.9663356495872233,,2.2566301281990506e-171,0.9999920497621116,3.3659428303645737e-12,0.0,7.950234565266892e-06,1.2173569380081336e-126,0.9663356495872233,0.025242798579086963,2.2842621082053752e-08,0.008421528991111617
2025-04-30,5,2020-04-30,2025-04-30,1257,1108.732737469767,True,1,defensive_risk_off,1.0,1,defensive_risk_off,0.9828806785446009,,0.0,1.0,8.064885281931549e-223,1.1868265444837683e-87,0.0,4.476845600301696e-75,0.9828806785446009,0.012839769999386788,0.004279551456012225,8.517383322924265e-230
2025-05-30,5,2020-06-01,2025-05-30,1257,-131.26034802554423,True,1,recovery_or_normalization,1.0,1,recovery_or_normalization,0.9753876058223832,,0.0,1.0,4.605892782117365e-64,3.928137081023997e-243,1.1555637014225734e-74,7.625193361152987e-224,0.9753876058223832,0.014767545805604446,0.004922464272707102,0.004922384099305197
2025-06-30,5,2020-06-30,2025-06-30,1256,268.69407293113534,True,0,inflation_rates_shock,1.0,0,inflation_rates_shock,0.984487282016062,,1.0,6.333539217484786e-242,0.0,1.440096715298662e-188,3.43363490115529e-203,0.984487282016062,1.5557526661119713e-88,0.0,0.006205739946444901,0.009306978037493065
2025-07-31,5,2020-07-31,2025-07-31,1256,-469.9507389844016,True,4,mixed_or_neutral_4,0.999999999742613,4,mixed_or_neutral_4,0.9927312968487857,,2.3032065947260613e-34,2.573664941223923e-10,6.180794174645559e-26,2.7121796417640765e-65,0.999999999742613,7.588062737198762e-12,0.004845802231615599,0.0024229009119901175,1.6130059766712808e-27,0.9927312968487857
2025-08-29,5,2020-08-31,2025-08-29,1256,-384.2920894936986,True,4,mixed_or_neutral_4,0.9999999999999432,4,mixed_or_neutral_4,0.9895023186868861,,8.402809412386389e-57,6.14413047180991e-14,2.936849872648046e-80,5.9529652044335e-48,0.9999999999999432,1.2447236659303321e-17,0.005248886086549915,1.2206355395413822e-15,0.005248795226567285,0.9895023186868861
2025-09-30,5,2020-09-30,2025-09-30,1256,-306.23200567254423,True,1,risk_on,0.9999940365407164,1,risk_on,0.9695022426317165,,9.73201703507106e-41,0.9999940365407164,2.42039409742448e-67,5.963459277203488e-06,1.014008670235899e-118,1.3362561096544121e-08,0.9695022426317165,0.018305961444400904,0.012191782561315116,2.6277667049446907e-42
2025-10-31,5,2020-11-02,2025-10-31,1256,326.6796714283293,True,0,risk_on,0.9999999696021864,0,risk_on,0.9836393573134232,,0.9999999696021864,3.039780622945582e-08,7.673858820128049e-19,1.9543362425588943e-69,1.3815263727105384e-128,0.9836393573134232,0.016360642437656874,8.297109870912653e-11,1.6594135658276873e-10,5.628041234501222e-71
2025-11-28,5,2020-11-30,2025-11-28,1256,-153.46314164162044,True,3,mixed_or_neutral_3,0.9999999784940601,3,mixed_or_neutral_3,0.9918031287490292,,2.1505927649868354e-08,2.148356566836648e-69,1.0219445421478553e-31,0.9999999784940601,4.015186444373184e-17,0.0027327401174940215,2.8587033029519848e-33,0.002732275229218957,0.9918031287490292,0.0027318559042457
2025-12-31,5,2020-12-31,2025-12-31,1256,404.16781930032187,True,1,mixed_or_neutral_1,0.9999999757284289,1,mixed_or_neutral_1,0.9929169542669489,,1.6375218024375424e-38,0.9999999757284289,1.3438836261242802e-102,8.89335877351175e-180,2.427159074711301e-08,0.0047220199894367825,0.9929169542669489,3.925312226128376e-10,1.659390821226253e-40,0.0023610253511028283
2026-01-30,5,2021-02-01,2026-01-30,1256,-111.30618795241347,True,0,risk_on,1.0,0,risk_on,0.9601520426425709,,1.0,1.7100719421111283e-54,6.976027473585631e-83,2.3139617609080654e-22,1.484028471297544e-51,0.9601520426425709,1.413052480259629e-24,4.215686308643162e-53,0.03322182679183114,0.0066261305655979765
2026-02-27,5,2021-03-01,2026-02-27,1256,375.76845018158485,True,4,risk_on,1.0,4,risk_on,0.9926193632201498,,2.6405485653916505e-58,4.937749363769968e-40,0.0,1.0908155151494546e-126,1.0,0.003690317251344648,0.0036903195285056573,1.6943441770215482e-60,6.777810366271179e-60,0.9926193632201498
2026-03-31,5,2021-03-31,2026-03-31,1256,-1.256671875026539,True,4,mixed_or_neutral_4,1.0,4,mixed_or_neutral_4,0.9973479152257977,,4.429099093716383e-105,1.304485256201012e-65,4.025463592636417e-110,2.7968116269180183e-40,1.0,1.8802274881150707e-42,1.880237175573745e-42,9.401234173850671e-42,0.002652084774202302,0.9973479152257977
2026-04-30,5,2021-04-30,2026-04-30,1256,147.0729966082198,True,1,risk_on,0.9999999999998579,1,risk_on,0.9891926266506657,,1.4560880472298626e-13,0.9999999999998579,8.877546882823916e-69,1.2941403101084903e-40,5.503815512725031e-78,0.005403705079737209,0.9891926266506657,0.002701829272461828,0.0027018389971388544,6.890510531118521e-43
2026-05-21,5,2021-05-21,2026-05-21,1256,-258.70785662796385,True,2,risk_on,1.0,2,risk_on,0.9651197782798234,,0.0,0.0,1.0,0.0,0.0,3.454748926132635e-194,0.008720418871927878,0.9651197782798234,0.008720117604122776,0.01743968524412596
