date,regime,regime_label,prob_regime_0,prob_regime_1,prob_regime_2,prob_regime_3
2010-02-26,1,recovery_or_normalization,8.190751040573106e-11,0.9999986216526344,1.378264571534768e-06,8.055850106034496e-47
2010-03-01,1,recovery_or_normalization,1.3455068174531397e-10,0.9999961536342502,3.846231695406174e-06,1.5090647483317582e-46
2010-03-02,1,recovery_or_normalization,3.503717405815001e-10,0.9999992277956405,7.718537356680231e-07,8.01282305110893e-46
2010-03-03,1,recovery_or_normalization,2.1224375022248267e-10,0.9999967409929368,3.258795561302313e-06,6.012335270431015e-47
2010-03-04,1,recovery_or_normalization,5.562251134469265e-11,0.9999894713955124,1.0528549341952617e-05,2.920278403876473e-48
2010-03-05,1,recovery_or_normalization,1.0261762377147196e-10,0.9999818498555278,1.81500422983337e-05,5.849320200310359e-47
2010-03-08,1,recovery_or_normalization,3.512171031295035e-10,0.9999995479994253,4.516501438579421e-07,1.8563173863951057e-45
2010-03-09,1,recovery_or_normalization,6.07641883680343e-10,0.9999999323663383,6.70252083397226e-08,1.5234239347007411e-46
2010-03-10,1,recovery_or_normalization,4.6036785999295817e-10,0.9999999427145684,5.682480081405178e-08,4.835924528630695e-46
2010-03-11,1,recovery_or_normalization,5.965648228909297e-10,0.9999983839401791,1.6154638475621951e-06,3.240666119833221e-45
2010-03-12,1,recovery_or_normalization,7.616409345518318e-09,0.9999981943599708,1.7980240104993336e-06,3.490314834590398e-44
2010-03-15,1,recovery_or_normalization,3.5587044883444724e-08,0.9976876081071505,0.0023123563058465558,1.4536899473362174e-43
2010-03-16,1,recovery_or_normalization,3.742093382957485e-06,0.9489878383062308,0.05100841960043529,9.140795131348941e-44
2010-03-17,2,risk_on,8.293185991169309e-07,0.27297869033557925,0.7270204803453371,5.43002207693464e-46
2010-03-18,2,risk_on,7.602113302326249e-08,0.04053462610320238,0.9594652978760175,6.442004471213217e-47
2010-03-19,2,risk_on,7.238061102677169e-09,0.008384266553589863,0.9916157262091994,1.247277689843556e-47
2010-03-22,2,risk_on,3.0408245840943554e-10,0.00030814177815521177,0.9996918579171404,3.02186430851813e-51
2010-03-23,2,risk_on,4.463992010452686e-11,7.759776725654763e-06,0.9999922401794753,8.334617033291776e-52
2010-03-24,2,risk_on,3.440869282119716e-11,9.179383132759893e-06,0.9999908205830467,1.386397930643874e-55
2010-03-25,2,risk_on,1.2267765960992112e-11,6.028481971520515e-06,0.9999939715053003,1.2650859348800388e-56
2010-03-26,2,risk_on,1.8382244460413762e-11,6.687398378470405e-06,0.9999933125823973,3.0675689340468975e-57
2010-03-29,2,risk_on,1.2079872892565615e-11,1.2179709229032097e-05,0.9999878202793794,2.2457629160336315e-57
2010-03-30,2,risk_on,5.3278933913657585e-12,3.3407689934953007e-06,0.999996659225995,3.308495234083317e-59
2010-03-31,2,risk_on,7.437362129627644e-13,1.2259098387499216e-06,0.9999987740892049,1.1522706495544736e-60
2010-04-01,2,risk_on,1.27050660540529e-12,9.419009923157671e-07,0.9999990580986265,3.7040135886960646e-59
2010-04-05,2,risk_on,2.8434923242331456e-12,6.159315559465564e-07,0.9999993840649118,6.786424224010917e-54
2010-04-06,2,risk_on,6.947284158485374e-12,1.7588054887700434e-06,0.9999982411879507,3.4152855542482267e-56
2010-04-07,2,risk_on,3.620172570678713e-12,1.1218413651064833e-06,0.9999988781552855,1.8284317027633037e-56
2010-04-08,2,risk_on,3.4966952700495e-12,9.589032596522343e-07,0.9999990410929108,9.433339977950355e-56
2010-04-09,2,risk_on,4.72280933346417e-12,1.1019928358138847e-06,0.9999988980022568,2.478069954121065e-56
2010-04-12,2,risk_on,5.587515974146486e-12,1.2311531737242145e-06,0.9999987688414269,2.3694030889503854e-56
2010-04-13,2,risk_on,3.323216834180904e-12,2.523003573666308e-06,0.9999974769939395,1.7597385769787332e-55
2010-04-14,2,risk_on,4.5879938992993e-12,1.0894857382351798e-06,0.9999989105096143,3.8302906265956454e-55
2010-04-15,2,risk_on,3.648918067380133e-12,5.86820666306846e-07,0.9999994131760007,4.671255689595517e-57
2010-04-16,2,risk_on,3.5482327165434156e-12,4.219740784131464e-06,0.9999957802554391,1.2626646922674013e-52
2010-04-19,2,risk_on,4.279928012075949e-12,1.7782574982982125e-06,0.9999982217375313,5.39677656005447e-53
2010-04-20,2,risk_on,7.165876694666701e-12,4.738843684211086e-07,0.9999995261078979,1.982609642537854e-55
2010-04-21,2,risk_on,1.4234162606985548e-12,1.24028272064265e-07,0.9999998759703962,1.6405928580765382e-57
2010-04-22,2,risk_on,1.0560907138567406e-12,5.43550829966919e-08,0.9999999456431411,1.9412321027944422e-57
2010-04-23,2,risk_on,1.983983804343294e-12,3.089611175410048e-08,0.9999999691026464,3.643993549148497e-55
2010-04-26,2,risk_on,1.7132335194427799e-12,5.246682241911966e-08,0.999999947531252,5.5277597098902276e-55
2010-04-27,2,risk_on,2.756976281988458e-11,1.1933476701956328e-05,0.9999880664966354,2.51945819518242e-47
2010-04-28,2,risk_on,7.554210900928719e-12,3.2143030731064255e-07,0.9999996785627961,1.3140730103837252e-49
2010-04-29,2,risk_on,8.926585450124475e-12,2.9022902970803496e-08,0.9999999709689296,1.529706150653383e-50
2010-04-30,2,risk_on,2.8002871237970747e-11,1.4434945820137252e-06,0.999998556476517,4.9426100089345115e-47
2010-05-03,2,risk_on,2.6259825633180768e-11,0.000530915529983396,0.9994690844444176,1.2161069461776974e-48
2010-05-04,2,risk_on,3.9127009858165844e-10,0.45507906452339464,0.5449209350859342,6.013925221090355e-43
2010-05-05,1,recovery_or_normalization,1.422436398188661e-10,0.9997889347744238,0.0002110650832931363,4.592264786840383e-46
2010-05-06,1,recovery_or_normalization,7.278378398664118e-16,1.0,1.9484311136479935e-19,5.491723970577554e-47
2010-05-07,1,recovery_or_normalization,8.316826754426419e-22,1.0,4.277466344796516e-26,5.730929680508751e-43
2010-05-10,1,recovery_or_normalization,1.983051492386988e-15,1.0,4.037105046399863e-14,4.4689616057348566e-42
2010-05-11,1,recovery_or_normalization,1.5328096535872387e-15,1.0,5.805725585533347e-14,1.2759307154529312e-40
2010-05-12,1,recovery_or_normalization,7.077889257137862e-14,0.999999999994543,5.7204545927672335e-12,5.970534875794534e-40
2010-05-13,1,recovery_or_normalization,1.7669530878246045e-14,1.0,7.409596738314002e-13,3.1044854701949654e-44
2010-05-14,1,recovery_or_normalization,2.429947643087118e-17,1.0,2.9074176112245916e-18,7.180999812108932e-42
2010-05-17,1,recovery_or_normalization,2.2375937122580265e-16,1.0,1.4789105567915762e-15,3.003052349555943e-43
2010-05-18,1,recovery_or_normalization,9.425162779703784e-19,1.0,2.1704326228880036e-19,2.2499718164961327e-44
2010-05-19,1,recovery_or_normalization,1.8730512735561802e-20,1.0,8.881838153410151e-24,7.156191008686257e-49
2010-05-20,1,recovery_or_normalization,6.0861056029158236e-27,1.0,3.361762440284022e-41,3.941897372002568e-39
2010-05-21,1,recovery_or_normalization,3.1489155256382477e-23,1.0,7.589908720582154e-33,1.5058613448639767e-38
2010-05-24,1,recovery_or_normalization,1.0889371526645759e-20,1.0,1.3421230281576838e-32,1.2381390872708988e-37
2010-05-25,1,recovery_or_normalization,1.2426336750796922e-17,1.0,7.550689657702223e-32,6.584305978408205e-33
2010-05-26,1,recovery_or_normalization,7.920628101011406e-14,1.0,1.0744080391422073e-30,1.180594540450082e-33
2010-05-27,1,recovery_or_normalization,4.340839136242764e-14,1.0,1.7683611399397746e-25,3.60646933179835e-34
2010-05-28,1,recovery_or_normalization,2.074665644547559e-15,1.0,6.835312553543629e-27,1.5211937975171126e-36
2010-06-01,1,recovery_or_normalization,4.648735424434536e-17,1.0,2.4668172678749975e-31,3.98200381493478e-34
2010-06-02,1,recovery_or_normalization,6.879327576763789e-16,1.0,1.7531648368795466e-27,3.290111248804778e-33
2010-06-03,1,recovery_or_normalization,4.225885845051575e-15,1.0,2.9070556193358186e-25,5.713897868299529e-36
2010-06-04,1,recovery_or_normalization,3.814552321489448e-17,1.0,6.316088977748347e-33,2.424663662010551e-31
2010-06-07,1,recovery_or_normalization,2.2073936796534241e-13,1.0,1.665090849370214e-36,3.4369435974863585e-29
2010-06-08,1,recovery_or_normalization,4.530339668733959e-12,0.999999999996362,4.3033765960803645e-36,2.557860759617443e-30
2010-06-09,1,recovery_or_normalization,7.049208428896653e-14,1.0,2.2566830753657596e-33,7.174142251515131e-33
2010-06-10,1,recovery_or_normalization,8.430590225519421e-14,1.0,3.607274447358913e-27,1.404970795365177e-31
2010-06-11,1,recovery_or_normalization,1.6704070367040517e-13,1.0,1.5155777301468802e-26,7.328324025638765e-31
2010-06-14,1,recovery_or_normalization,7.101262376338417e-13,1.0,6.471840766393058e-28,2.6920829953132165e-29
2010-06-15,1,recovery_or_normalization,2.952032687229391e-11,0.9999999999708962,8.348673576937683e-27,1.3908909433928433e-28
2010-06-16,1,recovery_or_normalization,1.0626779824791418e-11,0.9999999999890861,2.1603302820244656e-27,2.6634476013247365e-30
2010-06-17,1,recovery_or_normalization,2.8398938164755776e-12,0.999999999996362,2.378931341939781e-28,9.87879928028645e-30
2010-06-18,1,recovery_or_normalization,1.1672464350467888e-11,0.9999999999890861,1.886771988797931e-30,3.358114217247618e-27
2010-06-21,1,recovery_or_normalization,6.125828960328676e-10,0.9999999993870006,1.9477277132856724e-41,1.5919797087592692e-23
2010-06-22,1,recovery_or_normalization,6.6367980192092906e-09,0.9999999933625077,1.0168059687363857e-32,1.0963606987253808e-24
2010-06-23,1,recovery_or_normalization,7.655046928100645e-10,0.9999999992342055,2.8168689069104943e-34,4.295660489992003e-27
2010-06-24,1,recovery_or_normalization,6.144218099729485e-10,0.9999999993851816,1.027290348279659e-35,8.665050835252368e-27
2010-06-25,1,recovery_or_normalization,2.3703106293671966e-10,0.9999999997635314,1.6593101660621305e-37,9.217280717524817e-27
2010-06-28,1,recovery_or_normalization,6.296876451789675e-10,0.9999999993706297,1.585274548214953e-30,2.0639508800128318e-29
2010-06-29,1,recovery_or_normalization,9.670439815417273e-12,0.999999999990905,2.8901757402276254e-41,8.971189389681261e-29
2010-06-30,1,recovery_or_normalization,5.140627444961421e-12,0.999999999994543,4.3623763181475516e-46,4.772699486409085e-28
2010-07-01,1,recovery_or_normalization,7.735943697234868e-12,0.999999999992724,5.873529109737196e-47,1.0800987041266917e-26
2010-07-02,1,recovery_or_normalization,1.3273062770085586e-10,0.9999999998672138,3.5460734892700203e-53,4.443895951837661e-26
2010-07-06,1,recovery_or_normalization,5.600156401903291e-10,0.9999999994397513,1.4571755884218928e-58,1.2613300711034524e-24
2010-07-07,1,recovery_or_normalization,7.844158049151877e-10,0.9999999992160156,3.696540988969513e-52,3.701582620550175e-24
2010-07-08,1,recovery_or_normalization,1.5540264163212131e-09,0.999999998446583,6.399097324223322e-46,1.3106059413975784e-25
2010-07-09,1,recovery_or_normalization,8.585135038185565e-10,0.999999999141437,5.592403214938321e-44,4.102186068375173e-26
2010-07-12,1,recovery_or_normalization,1.2426932971210061e-09,0.9999999987576302,1.2657079889786737e-37,2.586085895573094e-26
2010-07-13,1,recovery_or_normalization,7.175802437434981e-09,0.9999999928240868,1.5098610926025434e-30,1.4853458018196748e-26
2010-07-14,1,recovery_or_normalization,4.451035333635064e-10,0.9999999995543476,3.668392014797646e-31,6.001383983567675e-27
2010-07-15,1,recovery_or_normalization,4.676169346437391e-10,0.9999999995325197,7.062474750071832e-29,1.2076546772632055e-25
2010-07-16,1,recovery_or_normalization,3.306144253443995e-09,0.9999999966930773,5.337985915917498e-38,4.7840108671869354e-24
2010-07-19,1,recovery_or_normalization,5.058358810920117e-09,0.9999999949413905,1.5356687666758554e-35,2.6986501505975357e-24
2010-07-20,1,recovery_or_normalization,2.1314475592706695e-09,0.9999999978681444,1.0807463229276228e-34,7.600686753670921e-25
2010-07-21,1,recovery_or_normalization,2.5817720852704045e-09,0.999999997418854,2.309673724989574e-38,1.6833687969585204e-24
2010-07-22,1,recovery_or_normalization,5.405111806354883e-09,0.9999999945957825,7.028515267862402e-33,1.192553189876555e-24
2010-07-23,1,recovery_or_normalization,3.3453289522435146e-09,0.9999999966548785,3.6571292201095094e-31,2.9965452472748774e-24
2010-07-26,1,recovery_or_normalization,2.148247308317047e-08,0.9999999785177354,5.324317343388348e-30,2.5962754216277934e-24
2010-07-27,1,recovery_or_normalization,1.5356786440900933e-08,0.9999999846440916,3.398085393991756e-29,1.9177973402235117e-24
2010-07-28,1,recovery_or_normalization,1.0173656686801932e-08,0.9999999898263923,2.0061400630085966e-30,2.7572537665585256e-23
2010-07-29,1,recovery_or_normalization,1.3016016315529735e-07,0.9999998698404027,1.42002663672463e-35,2.653142287058787e-22
2010-07-30,1,recovery_or_normalization,8.032349440828455e-08,0.9999999196770691,1.4752201502149967e-38,1.7341170157558812e-22
2010-08-02,1,recovery_or_normalization,5.102770721285674e-07,0.9999994897226708,4.335207344027208e-32,1.802488451362521e-22
2010-08-03,1,recovery_or_normalization,1.2930493837450509e-06,0.9999987069503906,2.1819021461541983e-34,2.353566302869538e-22
2010-08-04,1,recovery_or_normalization,6.156944648749948e-07,0.9999993843050182,1.623478643149713e-31,1.5400943140549283e-22
2010-08-05,1,recovery_or_normalization,2.1622152128530266e-07,0.999999783778572,2.3297887374746673e-26,3.7860204370655e-24
2010-08-06,1,recovery_or_normalization,1.7065238442456195e-07,0.9999998293478857,1.5398034899362974e-28,5.0860731169119865e-24
2010-08-09,1,recovery_or_normalization,5.043620664797733e-08,0.999999949563063,5.076403033574986e-24,5.118207650647052e-24
2010-08-10,1,recovery_or_normalization,2.2427698272363375e-07,0.9999997757222697,9.533799545413699e-24,4.637641791280993e-26
2010-08-11,1,recovery_or_normalization,9.138396301397566e-09,0.9999999908613972,1.2382813130807854e-33,8.384423169162003e-25
2010-08-12,1,recovery_or_normalization,9.38649304134359e-09,0.9999999906140147,4.955382675737943e-34,1.883137989484755e-24
2010-08-13,1,recovery_or_normalization,9.463640868291144e-09,0.9999999905357981,2.0602486042953407e-32,2.021316213234322e-23
2010-08-16,1,recovery_or_normalization,1.763321161219565e-07,0.9999998236671828,8.575319519834458e-36,1.5604617680867573e-22
2010-08-17,1,recovery_or_normalization,2.7080211066934835e-07,0.9999997291979892,7.997745979949691e-32,1.8682641350007058e-23
2010-08-18,1,recovery_or_normalization,2.474271469181991e-07,0.999999752571997,7.814639674192492e-31,9.995179968229344e-23
2010-08-19,1,recovery_or_normalization,1.977807791465613e-06,0.9999980221929495,4.2970200370183884e-37,8.271123290329197e-22
2010-08-20,1,recovery_or_normalization,2.306136908393791e-07,0.9999997693867311,3.6093441257815205e-37,8.365280111774446e-23
2010-08-23,1,recovery_or_normalization,6.976168215777626e-07,0.9999993023832463,8.570132656025223e-39,2.435670442700228e-22
2010-08-24,1,recovery_or_normalization,8.331504758455123e-07,0.9999991668486305,1.7321058897988025e-43,5.616981130470523e-21
2010-08-25,1,recovery_or_normalization,1.2845089260434932e-06,0.9999987154905349,3.1046587861606186e-43,1.186177961269954e-21
2010-08-26,1,recovery_or_normalization,4.0287610054515136e-07,0.9999995971230321,1.8382019626156307e-42,4.433357148765194e-22
2010-08-27,1,recovery_or_normalization,9.272371553658595e-07,0.9999990727633055,9.650837920386124e-40,1.020707871771997e-21
2010-08-30,1,recovery_or_normalization,2.9793575785466796e-06,0.9999970206416765,2.7505488696118895e-43,3.491517149099143e-20
2010-08-31,1,recovery_or_normalization,3.951180412399071e-06,0.9999960488190325,4.190378454877872e-43,9.406125314839082e-21
2010-09-01,1,recovery_or_normalization,8.463272322118574e-07,0.9999991536718824,5.372461973657584e-32,3.3871654685467714e-21
2010-09-02,1,recovery_or_normalization,1.205591354105138e-06,0.9999987944091109,4.999876343077758e-28,7.360728968815873e-23
2010-09-03,1,recovery_or_normalization,1.1423757574032274e-06,0.9999988576243753,1.2309579208179956e-25,1.3705373734659608e-22
2010-09-07,1,recovery_or_normalization,7.890232720544194e-07,0.9999992109772777,8.42288133478298e-28,5.284185820977357e-22
2010-09-08,1,recovery_or_normalization,1.1004845405686021e-06,0.9999988995156543,8.662278065566498e-25,3.406643239732956e-23
2010-09-09,1,recovery_or_normalization,4.687600520631428e-07,0.9999995312392647,5.654717420502487e-21,5.6464936417579175e-24
2010-09-10,1,recovery_or_normalization,2.788155721370817e-06,0.9999972118441962,1.4549965976864212e-24,8.081591491590681e-24
2010-09-13,1,recovery_or_normalization,1.4194874160028018e-06,0.9999985805126087,6.957754409438775e-23,2.066504413539032e-25
2010-09-14,1,recovery_or_normalization,1.119978449726497e-06,0.9999988800215666,3.8130368210969734e-20,5.741100814492056e-25
2010-09-15,1,recovery_or_normalization,1.6536893225795086e-05,0.9999834631074398,2.663519880111814e-18,6.362543675340091e-24
2010-09-16,1,recovery_or_normalization,0.00023028852092355648,0.9997697114791376,2.667909251442407e-17,7.189008778632699e-23
2010-09-17,1,recovery_or_normalization,0.00774990606341525,0.9922500939369514,2.7684927766141996e-16,1.3584521195692323e-21
2010-09-20,1,recovery_or_normalization,0.1990215397593399,0.8009784602401714,5.5654043510573686e-14,1.8083711216643303e-21
2010-09-21,0,inflation_rates_shock,0.8466741101860275,0.1533258898139029,2.1189449178775713e-13,4.9029153526879946e-21
2010-09-22,0,inflation_rates_shock,0.9803866748708158,0.01961332513002088,3.0544953228886123e-16,3.283957268453142e-21
2010-09-23,0,inflation_rates_shock,0.9990801620922949,0.0009198379072436086,1.6128239551264233e-20,3.463429788204112e-20
2010-09-24,0,inflation_rates_shock,0.9999658076965185,3.4192303715529655e-05,7.827321583477551e-17,7.078421252500073e-21
2010-09-27,0,inflation_rates_shock,0.9999968043008397,3.195699150664129e-06,6.316963581373805e-18,9.456082506396323e-20
2010-09-28,0,inflation_rates_shock,0.9999999726042009,2.739512119250428e-08,1.3028929910579522e-16,7.593954208741883e-22
2010-09-29,0,inflation_rates_shock,0.9999999736901376,2.6310176757900142e-08,2.0543592508524635e-17,3.4425348262654826e-21
2010-09-30,0,inflation_rates_shock,0.9999999782794478,2.172019930404315e-08,3.237066212454615e-19,2.0003322212259933e-20
2010-10-01,0,inflation_rates_shock,0.9999999430783663,5.6921850364063625e-08,1.356748218269444e-13,2.7470469988490743e-22
2010-10-04,0,inflation_rates_shock,0.99999934332867,6.565710436503502e-07,1.002149526564026e-10,1.0961196547630759e-21
2010-10-05,0,inflation_rates_shock,0.99981485524329,6.709021291350145e-06,0.0001784357346379467,4.545549977431486e-24
2010-10-06,0,inflation_rates_shock,0.9973268497004774,5.188892634144903e-05,0.0026212613726454507,7.755474318232379e-24
2010-10-07,0,inflation_rates_shock,0.9118261822827238,0.0001721083619052511,0.08800170935498959,1.4229951105841603e-24
2010-10-08,2,risk_on,0.39585389962834383,3.701816278175559e-05,0.6041090822094031,2.9931940048215724e-27
2010-10-11,2,risk_on,0.012763316408476113,3.5175918072393106e-05,0.9872015076739373,3.1792112923285164e-30
2010-10-12,2,risk_on,1.596469241204052e-06,8.054280001001427e-07,0.9999975981019558,3.231865050251591e-34
2010-10-13,2,risk_on,4.5180558073791073e-10,2.5224731273349718e-08,0.9999999743231459,1.0486802055500845e-35
2010-10-14,2,risk_on,5.9362496611985725e-09,1.9857110100591862e-08,0.9999999742067306,1.4582328583042425e-37
2010-10-15,2,risk_on,5.078742469229607e-10,1.530308100502416e-08,0.9999999841893442,4.222216127497335e-40
2010-10-18,2,risk_on,2.9313156836910356e-11,7.376855109998875e-09,0.9999999925930751,1.595085899682737e-41
2010-10-19,2,risk_on,5.6658722067942994e-11,9.774454771557527e-09,0.9999999901683623,2.157872845153534e-43
2010-10-20,2,risk_on,6.477939736929639e-14,1.0644230751655944e-08,0.999999989355274,2.2441890849269684e-47
2010-10-21,2,risk_on,1.47159982115192e-13,1.3343281650097556e-08,0.9999999866558937,8.274260470341278e-45
2010-10-22,2,risk_on,1.1701486262033181e-11,2.1806362130704673e-07,0.9999997819250221,1.4964823241733977e-45
2010-10-25,2,risk_on,5.575890345191226e-13,3.827983367233952e-09,0.9999999961710273,2.416909225538751e-47
2010-10-26,2,risk_on,6.72831407683109e-12,2.958281111623129e-09,0.9999999970350473,1.4977370003424438e-47
2010-10-27,2,risk_on,2.785740721275135e-12,1.0912142900146755e-09,0.9999999989067874,6.349029843312666e-48
2010-10-28,2,risk_on,4.73383327351896e-13,5.094759123355519e-10,0.999999999490683,8.87203984809904e-50
2010-10-29,2,risk_on,5.6427640496197284e-14,5.140755086597391e-09,0.999999994859536,6.97438757724325e-52
2010-11-01,2,risk_on,8.172376131955043e-14,3.098441740579235e-09,0.999999996902261,9.925889841776094e-53
2010-11-02,2,risk_on,1.572885969776266e-13,2.297777718581867e-08,0.9999999770225261,1.1177990689652899e-54
2010-11-03,2,risk_on,4.3613329400914937e-14,1.1308946393528168e-09,0.9999999988685886,6.681413435184646e-56
2010-11-04,2,risk_on,5.559017967841384e-18,3.7485472542464233e-10,0.9999999996252882,1.0363927783238378e-57
2010-11-05,2,risk_on,2.376392016068407e-18,1.0164597036510217e-09,0.9999999989831849,2.70814549942879e-60
2010-11-08,2,risk_on,3.941515128636369e-19,1.0454577990356364e-09,0.9999999989540811,5.208798093894978e-61
2010-11-09,2,risk_on,1.0543264939215808e-20,1.1900849084763964e-10,0.9999999998817657,1.716387245674475e-64
2010-11-10,2,risk_on,7.637405771381314e-23,4.220497163246338e-11,0.9999999999581632,7.571710953295804e-68
2010-11-11,2,risk_on,1.178547112936035e-23,1.02764968493554e-10,0.9999999998981366,1.577806700183708e-66
2010-11-12,2,risk_on,3.2792752210166115e-21,5.268056163482063e-09,0.9999999947322067,2.3454313724404018e-62
2010-11-15,2,risk_on,1.2754325939143423e-21,3.032072826495455e-08,0.9999999696792661,3.1711370834965105e-61
2010-11-16,2,risk_on,2.2970144139654648e-17,6.524850214041712e-07,0.9999993475141619,7.829683814833988e-53
2010-11-17,2,risk_on,3.730456083201336e-17,2.761365915124341e-07,0.9999997238628947,6.186530915675076e-57
2010-11-18,2,risk_on,3.634214318743096e-19,5.616063146983516e-09,0.9999999943847797,1.37639663141432e-60
2010-11-19,2,risk_on,8.679314066503167e-18,5.714198519142711e-09,0.9999999942865543,1.388055310734285e-61
2010-11-22,2,risk_on,2.4732004645748645e-19,3.03637103129933e-08,0.9999999696356103,4.1285488655531126e-60
2010-11-23,2,risk_on,7.415331352942884e-16,2.2883091466107567e-05,0.999977116907645,2.9888538648327725e-55
2010-11-24,2,risk_on,3.357099201931007e-16,4.0682210380811633e-07,0.9999995931776456,7.476380211163486e-56
2010-11-26,2,risk_on,6.7705009393344e-15,2.5462204615035925e-05,0.9999745377958115,8.010694900705578e-57
2010-11-29,2,risk_on,2.0087568388375082e-15,4.103833323647921e-05,0.9999589616671926,1.0388753291551109e-59
2010-11-30,2,risk_on,2.8177625795187836e-15,2.0895435237851875e-05,0.9999791045648065,1.194470830385226e-62
2010-12-01,2,risk_on,6.759128254533205e-19,5.571380200689853e-07,0.9999994428618908,1.6564109060819774e-70
2010-12-02,2,risk_on,3.1584351855880943e-19,3.863526451837164e-07,0.9999996136467253,3.1544951742306765e-75
2010-12-03,2,risk_on,2.1455920257976505e-21,5.028225063352351e-07,0.9999994971768856,4.367705762126445e-79
2010-12-06,2,risk_on,4.397469891908195e-20,2.586955113293718e-06,0.9999974130457114,9.929315824123388e-82
2010-12-07,2,risk_on,4.493963920895392e-18,1.554897220344617e-07,0.9999998445109789,5.808083972073693e-84
2010-12-08,2,risk_on,2.7005037345696875e-17,3.878508820308586e-08,0.9999999612155087,6.911991550064155e-80
2010-12-09,2,risk_on,6.38069996471099e-17,2.9808092662828627e-07,0.9999997019186129,8.243706525871465e-76
2010-12-10,2,risk_on,1.1681831750160638e-13,1.8167135133270612e-08,0.999999981831934,3.211921306580352e-73
2010-12-13,2,risk_on,3.739911524334084e-13,4.09836244252919e-08,0.9999999590163506,8.61326524557037e-69
2010-12-14,2,risk_on,2.141583863057787e-09,7.11710443408653e-09,0.9999999907413439,6.362573050821507e-67
2010-12-15,2,risk_on,4.697503968851807e-11,1.8579544589915922e-09,0.9999999980955181,3.413034379185903e-72
2010-12-16,2,risk_on,2.4406651525103425e-12,5.793137114005904e-09,0.9999999942046998,4.854420921432548e-76
2010-12-17,2,risk_on,1.242452460677721e-14,3.622701013350618e-09,0.9999999963765731,4.004692114791302e-75
2010-12-20,2,risk_on,1.435423639261979e-14,1.749179239222094e-08,0.999999982508598,4.114999918915976e-74
2010-12-21,2,risk_on,2.1823060861666084e-14,2.1256233886587937e-08,0.99999997874329,2.460828914303249e-72
2010-12-22,2,risk_on,5.56208566602398e-14,7.036384131453349e-09,0.999999992964149,5.802580611013737e-70
2010-12-23,2,risk_on,3.7911037030596e-12,9.316569921744959e-08,0.9999999068313671,1.8285612505533062e-75
2010-12-27,2,risk_on,4.378351834443586e-16,4.893142879549186e-09,0.9999999951069185,4.392785892087113e-80
2010-12-28,2,risk_on,3.9059907550616036e-14,5.5984722137797535e-08,0.9999999440151457,1.1417157315336419e-79
2010-12-29,2,risk_on,4.751298675693367e-16,3.503787741840458e-08,0.9999999649626268,6.795898699856613e-79
2010-12-30,2,risk_on,2.6070705464662306e-14,6.90757100385571e-08,0.9999999309238797,4.2210716843024784e-80
2010-12-31,2,risk_on,1.032114595455649e-16,5.592702801430546e-09,0.9999999944066076,3.845013315529367e-85
2011-01-03,2,risk_on,1.9161742241420972e-16,3.476340093494697e-09,0.9999999965239112,2.410009850375909e-83
2011-01-04,2,risk_on,3.0984528719059643e-16,2.9463225215229883e-09,0.9999999970532372,4.154368701878425e-84
2011-01-05,2,risk_on,8.506736876185572e-15,3.3078466947186243e-09,0.9999999966912583,1.943237140930891e-82
2011-01-06,2,risk_on,8.615404519716713e-17,4.15788031480775e-09,0.9999999958417902,9.402798737081334e-84
2011-01-07,2,risk_on,1.2135368267174576e-17,1.5413783967873538e-09,0.999999998459316,4.6246003321449096e-85
2011-01-10,2,risk_on,1.500917892731381e-16,4.652727288186013e-10,0.9999999995343387,3.399925739206503e-83
2011-01-11,2,risk_on,1.257544709611559e-15,3.6990997671868564e-10,0.9999999996307452,1.9705975276483584e-83
2011-01-12,2,risk_on,6.798925144751905e-16,4.659150256525699e-10,0.9999999995343387,1.2893043413643043e-81
2011-01-13,2,risk_on,1.454607554295001e-15,5.637426383938375e-10,0.9999999994361133,1.6263398695356872e-79
2011-01-14,2,risk_on,4.613637801232381e-15,5.820510592085948e-10,0.9999999994179234,3.0048783035596037e-78
2011-01-18,2,risk_on,1.0821559304506368e-15,2.591925725219095e-09,0.9999999974079401,1.6210651360749416e-77
2011-01-19,2,risk_on,7.306597499353923e-15,3.128056381071383e-09,0.9999999968713382,3.4210495766579196e-74
2011-01-20,2,risk_on,2.4121001270883293e-15,9.279368214871436e-07,0.9999990720629952,1.484088531444376e-72
2011-01-21,2,risk_on,2.535450582554835e-15,2.8122791453489854e-06,0.9999971877208264,4.196991905487384e-73
2011-01-24,2,risk_on,2.046241942205565e-15,1.358336509472102e-06,0.9999986416633095,8.08130039126327e-73
2011-01-25,2,risk_on,4.930751422103452e-15,1.5929660185629809e-06,0.9999984070340315,3.168009003076673e-73
2011-01-26,2,risk_on,3.1282784489117773e-15,9.013742153631769e-07,0.9999990986256732,8.141074979189645e-73
2011-01-27,2,risk_on,6.146625463281949e-14,7.222348224171655e-07,0.9999992777650611,5.755010621892026e-73
2011-01-28,2,risk_on,3.637311878637491e-15,7.283891960841918e-07,0.9999992716114244,7.300596133311668e-71
2011-01-31,2,risk_on,3.751772872240194e-15,2.543281174872356e-07,0.9999997456725719,8.301529368094415e-71
2011-02-01,2,risk_on,1.193547084608946e-14,1.066315543288641e-07,0.9999998933690278,2.490150954985927e-69
