date,regime,regime_label,prob_regime_0,prob_regime_1,prob_regime_2
2016-07-22,0,risk_on,0.9999996489114599,3.510894191902117e-07,5.284224095362071e-37
2016-07-25,0,risk_on,0.9999996228817309,3.7711822133778825e-07,9.97521330952798e-35
2016-07-26,0,risk_on,0.9999286368309874,7.136316991035347e-05,7.488154267118876e-34
2016-07-27,0,risk_on,0.9999830089661497,1.699103392161194e-05,6.857922816074239e-35
2016-07-28,0,risk_on,0.9999999474985102,5.250206156894744e-08,3.4878063941900585e-38
2016-07-29,0,risk_on,0.9999999919800757,8.020519028831478e-09,2.2694937651225345e-39
2016-08-01,0,risk_on,0.999999989351636,1.0648378115910763e-08,2.078654935517456e-42
2016-08-02,0,risk_on,0.9999999978826963,2.116937436339773e-09,3.5637356696257117e-43
2016-08-03,0,risk_on,0.9999999998599378,1.4002415471741192e-10,7.87434282082782e-43
2016-08-04,0,risk_on,0.9999999998071871,1.9304673905810097e-10,2.2808416932865126e-42
2016-08-05,0,risk_on,0.9999999986757757,1.324835780607457e-09,2.293205458801617e-40
2016-08-08,0,risk_on,0.9999999972205842,2.779729088761433e-09,1.9349373523050987e-40
2016-08-09,0,risk_on,0.9999999976826075,2.3177046037756123e-09,2.7298819328221552e-40
2016-08-10,0,risk_on,0.9999999788997231,2.1100132813061496e-08,9.986693821549485e-39
2016-08-11,0,risk_on,0.9999999774063328,2.2594024864843335e-08,7.784062307542042e-38
2016-08-12,0,risk_on,0.9999999320225493,6.797781104409478e-08,4.877961798381725e-38
2016-08-15,0,risk_on,0.9999999381198014,6.187999386441974e-08,1.0834253454059015e-37
2016-08-16,0,risk_on,0.9999999705869418,2.9413961258039295e-08,3.449184242200296e-37
2016-08-17,0,risk_on,0.9999998506355152,1.4936473849580167e-07,4.124030647147468e-36
2016-08-18,0,risk_on,0.9999995508552374,4.49145546227825e-07,3.1543972884620344e-36
2016-08-19,0,risk_on,0.9999998853672943,1.1463268939416543e-07,8.27633267253461e-37
2016-08-22,0,risk_on,0.9999999085048372,9.149605774990779e-08,4.271026707239802e-37
2016-08-23,0,risk_on,0.9999998504099606,1.495904272388993e-07,7.055385182390045e-38
2016-08-24,0,risk_on,0.9999998275216206,1.7247804869409425e-07,1.2268754654679046e-38
2016-08-25,0,risk_on,0.9999999226784014,7.732193546823634e-08,2.997226276253272e-38
2016-08-26,0,risk_on,0.99999962756017,3.724404700514622e-07,1.1698165026764333e-37
2016-08-29,0,risk_on,0.9999997803297688,2.1966992505706345e-07,1.5712894695291973e-38
2016-08-30,0,risk_on,0.999998895090058,1.1049103892758235e-06,2.3560579913907224e-38
2016-08-31,0,risk_on,0.9999979768565483,2.023142569321582e-06,9.096003241351812e-39
2016-09-01,0,risk_on,0.9999991638764043,8.361233256874254e-07,8.344718614409825e-40
2016-09-02,0,risk_on,0.9999998195635434,1.8043572197793682e-07,9.398760256098667e-41
2016-09-06,0,risk_on,0.9999997266823275,2.733168886348182e-07,4.913970286364654e-42
2016-09-07,0,risk_on,0.9999999501269498,4.987321489619845e-08,1.464722973299329e-42
2016-09-08,0,risk_on,0.9999999431529448,5.684683775712537e-08,1.0814216564857713e-43
2016-09-09,0,risk_on,0.9999999506853795,4.931372123501035e-08,3.9867077993619705e-49
2016-09-12,0,risk_on,0.9999999870397005,1.2960557804351424e-08,3.088761098695243e-51
2016-09-13,0,risk_on,0.9999999719420889,2.8058811523980715e-08,4.216529431217611e-52
2016-09-14,0,risk_on,0.9999999728916013,2.7108921923907457e-08,4.79811226911089e-53
2016-09-15,0,risk_on,0.9999999930223566,6.978495610726785e-09,6.395306489578768e-54
2016-09-16,0,risk_on,0.9999999957744876,4.225536578199115e-09,2.2440737084442168e-51
2016-09-19,0,risk_on,0.9999999921619747,7.838491247458017e-09,1.2785228407138233e-52
2016-09-20,0,risk_on,0.9999999938481778,6.152082108918169e-09,1.880342573681642e-52
2016-09-21,0,risk_on,0.9999999954870873,4.513385738908208e-09,1.0430504116828162e-54
2016-09-22,0,risk_on,0.9999999938099791,6.190058459358062e-09,2.880834213162602e-60
2016-09-23,0,risk_on,0.9999999996252882,3.751320434653652e-10,3.5749203342951636e-78
2016-09-26,0,risk_on,0.9999999997708073,2.2835911412580881e-10,3.9660318073267247e-91
2016-09-27,0,risk_on,0.9999999998653948,1.3429723621643028e-10,3.928880619353487e-94
2016-09-28,0,risk_on,0.9999999997744453,2.2580885540894164e-10,3.327153207576532e-102
2016-09-29,0,risk_on,0.9999999997489795,2.5161939184772485e-10,7.255848479462524e-100
2016-09-30,0,risk_on,0.9999999992123776,7.884293482441603e-10,4.527056248898588e-97
2016-10-03,0,risk_on,0.9999999991669029,8.328093427567781e-10,3.705774449306957e-102
2016-10-04,0,risk_on,0.9999999995434337,4.5650365208202446e-10,1.5794961616529373e-103
2016-10-05,0,risk_on,0.999999999650754,3.500330709177063e-10,3.5802345119002497e-103
2016-10-06,0,risk_on,0.9999999989868229,1.0128284277632796e-09,1.039678338253647e-99
2016-10-07,0,risk_on,0.9999999989213393,1.078052144144799e-09,1.6013963310014064e-101
2016-10-10,0,risk_on,0.9999999996834958,3.169256689340499e-10,2.0554179431131402e-108
2016-10-11,0,risk_on,0.9999999996889528,3.102402971268553e-10,5.808871926847521e-107
2016-10-12,0,risk_on,0.9999999991741788,8.250609674097772e-10,1.1240382143643745e-112
2016-10-13,0,risk_on,0.9999999986757757,1.3238421518253096e-09,9.909674471006744e-112
2016-10-14,0,risk_on,0.9999999995416147,4.588966604082855e-10,3.822608348357894e-113
2016-10-17,0,risk_on,0.9999999995598046,4.410550394164429e-10,2.0121871330434137e-109
2016-10-18,0,risk_on,0.9999999996907718,3.087824801273268e-10,1.7234078056555614e-112
2016-10-19,0,risk_on,0.9999999996871338,3.127031714494529e-10,6.578333312083505e-113
2016-10-20,0,risk_on,0.9999999997635314,2.3702397845716435e-10,6.229569523774279e-112
2016-10-21,0,risk_on,0.999999999830834,1.6850690219500796e-10,6.061968564257184e-112
2016-10-24,0,risk_on,0.9999999998963176,1.0426729457660784e-10,3.4909287551588343e-110
2016-10-25,0,risk_on,0.999999999825377,1.7523761862247728e-10,3.669963069438286e-111
2016-10-26,0,risk_on,0.9999999998053681,1.9509530719006746e-10,2.855704355210394e-112
2016-10-27,0,risk_on,0.999999999487045,5.12602658396482e-10,1.95360012810365e-112
2016-10-28,0,risk_on,0.9999999996052793,3.9552044633096764e-10,2.5133190604039822e-111
2016-10-31,0,risk_on,0.9999999984065653,1.5937263021639298e-09,4.319727853852789e-110
2016-11-01,0,risk_on,0.9999999952797225,4.7194167073993246e-09,1.6565503177926485e-106
2016-11-02,0,risk_on,0.9999999895389919,1.0460604940157311e-08,2.7587288902743762e-101
2016-11-03,0,risk_on,0.9999998473504209,1.5264887452544416e-07,5.044309956109238e-109
2016-11-04,0,risk_on,0.9999998413914125,1.5860937148839863e-07,2.871556387608641e-109
2016-11-07,0,risk_on,0.9999999968167685,3.182483870461818e-09,3.4596977078618853e-100
2016-11-08,0,risk_on,0.9999999671726988,3.2827130340371946e-08,8.387972609832382e-100
2016-11-09,0,risk_on,0.999999991081495,8.918518747180098e-09,6.479776331127208e-81
2016-11-10,0,risk_on,0.9999984223335272,1.577666715581988e-06,2.157635658592714e-77
2016-11-11,0,risk_on,0.9999916130060873,8.386993267979402e-06,1.0213891547616259e-78
2016-11-14,0,risk_on,0.9999999278461499,7.215386127190428e-08,1.2180541367332741e-82
2016-11-15,0,risk_on,0.9999999928841135,7.115022556324752e-09,8.876242864034614e-84
2016-11-16,0,risk_on,0.9999999730498533,2.6951032544172397e-08,2.924566577994674e-82
2016-11-17,0,risk_on,0.9999999190586129,8.094055855113744e-08,6.640938010862019e-79
2016-11-18,0,risk_on,0.999999965240932,3.4759547052413154e-08,1.0102678415767872e-77
2016-11-21,0,risk_on,0.9999999870615284,1.2939163083902097e-08,7.721864711190296e-79
2016-11-22,0,risk_on,0.9999999962055881,3.7951391777580794e-09,2.902841038945581e-79
2016-11-23,0,risk_on,0.9999999959727575,4.026985737894767e-09,3.8444697988383157e-78
2016-11-25,0,risk_on,0.9999999990595825,9.40758976371319e-10,4.3170752221685508e-78
2016-11-28,0,risk_on,0.9999999994361133,5.644452936224583e-10,4.258927313510477e-74
2016-11-29,0,risk_on,0.9999999993870006,6.133257979713749e-10,3.5039075504544863e-74
2016-11-30,0,risk_on,0.9999999979845597,2.015724978033343e-09,3.0926077085621686e-75
2016-12-01,0,risk_on,0.999999997766281,2.233740399895385e-09,2.108680140044123e-74
2016-12-02,0,risk_on,0.9999999969786586,3.020726967507389e-09,5.301562780378774e-74
2016-12-05,0,risk_on,0.9999999705814848,2.941783334848061e-08,9.54453016551037e-75
2016-12-06,0,risk_on,0.9999999629744714,3.702527850200265e-08,6.558442402912526e-77
2016-12-07,0,risk_on,0.9999999992469384,7.524403447679026e-10,2.844229080492895e-79
2016-12-08,0,risk_on,0.9999999991014192,8.98131744261464e-10,5.207140336051835e-68
2016-12-09,0,risk_on,0.9999999998908606,1.0889570447986943e-10,2.4393848630742848e-64
2016-12-12,0,risk_on,0.9999999994706741,5.295982518775906e-10,1.2062935657153096e-55
2016-12-13,0,risk_on,0.9999999873434717,1.2657402568292845e-08,1.0006212837646444e-52
2016-12-14,0,risk_on,0.9999999978317646,2.1678201282850867e-09,3.157412428736168e-57
2016-12-15,0,risk_on,0.9999999990832293,9.173098579373868e-10,7.531932990095456e-59
2016-12-16,0,risk_on,0.9999999997216946,2.7884420416325584e-10,1.6363648992528318e-57
2016-12-19,0,risk_on,0.9999999998381099,1.6254665478508957e-10,1.0341288732552961e-58
2016-12-20,0,risk_on,0.9999999998562998,1.4431022426113957e-10,5.742162241434516e-56
2016-12-21,0,risk_on,0.9999999998090061,1.90195510214254e-10,2.373775925073572e-54
2016-12-22,0,risk_on,0.9999999998854037,1.1498634465159394e-10,2.0136973621917894e-55
2016-12-23,0,risk_on,0.9999999998944986,1.0623453168971209e-10,1.3290526767426015e-55
2016-12-27,0,risk_on,0.999999999823558,1.7603838084648922e-10,1.819098549543313e-55
2016-12-28,0,risk_on,0.9999999997107807,2.8970845845059506e-10,1.8103031562136694e-53
2016-12-29,0,risk_on,0.99999999981992,1.8032596301536913e-10,3.0441861228309686e-53
2016-12-30,0,risk_on,0.9999999997780833,2.211957024680675e-10,5.083007563696024e-53
2017-01-03,0,risk_on,0.999999999834472,1.6613836131617207e-10,4.241933548002182e-55
2017-01-04,0,risk_on,0.9999999998599378,1.3951227037991027e-10,6.893693808404159e-55
2017-01-05,0,risk_on,0.9999999999217835,7.862670132414511e-11,1.385414039298673e-54
2017-01-06,0,risk_on,0.9999999999563443,4.2892255017745315e-11,3.907240432431537e-54
2017-01-09,0,risk_on,0.9999999998999556,9.988175973132711e-11,6.349114205308278e-54
2017-01-10,0,risk_on,0.9999999998944986,1.0601480342257856e-10,2.5634211853067192e-54
2017-01-11,0,risk_on,0.9999999994615791,5.382773982342783e-10,1.7534852452368243e-53
2017-01-12,0,risk_on,0.9999999998453859,1.5517872922965903e-10,8.205283176521559e-54
2017-01-13,0,risk_on,0.9999999996307452,3.688534081615156e-10,1.8705121942199035e-53
2017-01-17,0,risk_on,0.9999999987430783,1.2572938143857945e-09,2.7169363461743184e-49
2017-01-18,0,risk_on,0.9999999990122888,9.871872192750339e-10,4.824358758775251e-50
2017-01-19,0,risk_on,0.9999999992742232,7.261343790568157e-10,3.124706413583253e-51
2017-01-20,0,risk_on,0.9999999995980033,4.028459822379199e-10,3.6970249355263276e-51
2017-01-23,0,risk_on,0.999999999654392,3.4476897925245206e-10,6.368102024163812e-50
2017-01-24,0,risk_on,0.9999999996107363,3.901065809260959e-10,2.8137156054393695e-50
2017-01-25,0,risk_on,0.9999999999272404,7.262262067668033e-11,4.5494524091366126e-48
2017-01-26,0,risk_on,0.9999999999508873,4.931210363143e-11,3.3814614157346753e-47
2017-01-27,0,risk_on,0.9999999998690328,1.3061063045060632e-10,7.602649631274397e-46
2017-01-30,0,risk_on,0.9999999997526174,2.480800114286771e-10,1.0949637339761234e-45
2017-01-31,0,risk_on,0.9999999999563443,4.384522508974159e-11,7.029198121402407e-46
2017-02-01,0,risk_on,0.9999999999490683,5.180215077523427e-11,7.302984473674512e-46
2017-02-02,0,risk_on,0.9999999999345164,6.470815367045177e-11,8.89923106102697e-46
2017-02-03,0,risk_on,0.9999999999654392,3.440777672113252e-11,1.4822081715919665e-46
2017-02-06,0,risk_on,0.9999999999199645,8.090815490587097e-11,6.2574872070118e-45
2017-02-07,0,risk_on,0.9999999999618012,3.800662236626564e-11,1.8914709617464853e-45
2017-02-08,0,risk_on,0.999999999990905,9.530615732572888e-12,5.463212448827301e-50
2017-02-09,0,risk_on,0.9999999999836291,1.567161077404763e-11,1.7232053532664782e-49
2017-02-10,0,risk_on,0.999999999996362,4.190724707922515e-12,6.568896581112541e-59
2017-02-13,0,risk_on,0.999999999998181,2.6740634283194374e-12,1.5398225492882988e-58
2017-02-14,0,risk_on,0.999999999994543,4.891815168190917e-12,8.611312654122805e-55
2017-02-15,0,risk_on,0.9999999999818101,1.848923352091508e-11,1.9103037220369813e-54
2017-02-16,0,risk_on,0.999999999992724,7.0580715911502985e-12,1.903135172530589e-52
2017-02-17,0,risk_on,0.999999999994543,6.0043739132356265e-12,3.40488938509708e-52
2017-02-21,0,risk_on,0.9999999999890861,1.0318012754599555e-11,8.943099369305945e-53
2017-02-22,0,risk_on,0.9999999999854481,1.473465821170762e-11,7.563519894158732e-52
2017-02-23,0,risk_on,0.9999999999636202,3.557831411992999e-11,3.779690346602091e-52
2017-02-24,0,risk_on,0.9999999999872671,1.2165231740274786e-11,1.7532012760410765e-52
2017-02-27,0,risk_on,0.9999999999708962,2.979924825421879e-11,1.459245584318583e-51
2017-02-28,0,risk_on,0.9999999999290594,7.111383216244973e-11,4.3785275108939424e-51
2017-03-01,0,risk_on,0.9999999999618012,3.7396927538781686e-11,1.0994511158957384e-43
2017-03-02,0,risk_on,0.9999999999436113,5.5574171613204484e-11,4.314282780322319e-44
2017-03-03,0,risk_on,0.9999999999836291,1.6274397102857916e-11,3.082755020968604e-42
2017-03-06,0,risk_on,0.9999999999854481,1.4336195133151053e-11,8.174668132758002e-40
2017-03-07,0,risk_on,0.9999999999654392,3.370480504379626e-11,6.824422324823386e-41
2017-03-08,0,risk_on,0.999999999994543,4.895012157432879e-12,5.80764852080283e-42
2017-03-09,0,risk_on,0.9999999999854481,1.541838556042915e-11,9.415253984042703e-43
2017-03-10,0,risk_on,0.999999999992724,7.967182233468008e-12,4.896044580078471e-41
2017-03-13,0,risk_on,0.999999999994543,4.650327946702383e-12,2.2527801222622947e-41
2017-03-14,0,risk_on,0.999999999996362,3.877178213602175e-12,6.894267797020993e-43
2017-03-15,0,risk_on,0.999999999998181,2.107780119240702e-12,1.960053048090517e-48
2017-03-16,0,risk_on,0.999999999996362,3.2937296996876878e-12,6.674533464943531e-49
2017-03-17,0,risk_on,0.999999999998181,1.9920401452909478e-12,2.6450397648494164e-44
2017-03-20,0,risk_on,0.999999999998181,2.1049169407868144e-12,1.034857223240399e-43
2017-03-21,0,risk_on,0.999999999994543,4.762424541018961e-12,5.522352025340351e-40
2017-03-22,0,risk_on,0.999999999994543,5.936919228144866e-12,2.2057861539924506e-40
2017-03-23,0,risk_on,0.999999999992724,6.8540340012339466e-12,3.8934197899120823e-41
2017-03-24,0,risk_on,0.999999999992724,7.032574132939019e-12,1.6284560380422845e-41
2017-03-27,0,risk_on,0.999999999992724,7.381232771584501e-12,6.869472783335602e-41
2017-03-28,0,risk_on,0.999999999994543,6.118510600733545e-12,1.5823781833792868e-40
2017-03-29,0,risk_on,0.9999999999872671,1.2751788947844718e-11,1.905948228905537e-39
2017-03-30,0,risk_on,0.9999999998963176,1.0388988581341093e-10,4.4916841495380107e-41
2017-03-31,0,risk_on,0.9999999999672582,3.363028716229515e-11,5.300394057296763e-41
2017-04-03,0,risk_on,0.9999999999836291,1.59131559539734e-11,1.5482117124060165e-40
2017-04-04,0,risk_on,0.999999999992724,7.925016801849071e-12,4.649964395614069e-40
2017-04-05,0,risk_on,0.9999999999854481,1.53009059666568e-11,5.959382720021842e-39
2017-04-06,0,risk_on,0.9999999999745341,2.5721389589727548e-11,2.8846113005594073e-38
2017-04-07,0,risk_on,0.9999999999636202,3.715118921421475e-11,1.8109229285156416e-38
2017-04-10,0,risk_on,0.9999999998617568,1.3818482293334846e-10,1.1097611925925406e-38
2017-04-11,0,risk_on,0.9999999997016857,2.9800244309740956e-10,3.9168565011547056e-38
2017-04-12,0,risk_on,0.9999999994051905,5.940030343936411e-10,7.948044649679425e-38
2017-04-13,0,risk_on,0.9999999998417479,1.5875087087919843e-10,5.5093637576252093e-39
2017-04-17,0,risk_on,0.9999999999799911,1.997203240268156e-11,1.0413805183908062e-39
2017-04-18,0,risk_on,0.9999999999799911,2.021234443561708e-11,5.257578974910502e-39
2017-04-19,0,risk_on,0.9999999999672582,3.318708124161511e-11,3.0346879648393094e-39
2017-04-20,0,risk_on,0.9999999999618012,3.839619382222519e-11,2.1134863704771537e-37
2017-04-21,0,risk_on,0.9999999999618012,3.733883940337546e-11,1.8305394904939959e-38
2017-04-24,0,risk_on,0.999999999990905,9.683592028081176e-12,9.434893530328418e-39
2017-04-25,0,risk_on,0.9999999999818101,1.843956298079243e-11,2.7474684621280644e-39
2017-04-26,0,risk_on,0.9999999999890861,1.1027407699183548e-11,3.517349413026397e-41
2017-04-27,0,risk_on,0.9999999999890861,1.0837383586206466e-11,1.0897115998134849e-41
2017-04-28,0,risk_on,0.9999999999854481,1.530320348935432e-11,3.23180706531542e-42
2017-05-01,0,risk_on,0.999999999992724,6.559479276097568e-12,2.8254456710082854e-41
2017-05-02,0,risk_on,0.999999999992724,7.641715780935808e-12,2.0623756561565422e-41
2017-05-03,0,risk_on,0.9999999999872671,1.2427598224571997e-11,1.3992590526974617e-40
2017-05-04,0,risk_on,0.999999999994543,6.363428652181217e-12,2.636764930639211e-41
2017-05-05,0,risk_on,0.999999999996362,3.4538150268185807e-12,3.015659909430096e-41
2017-05-08,0,risk_on,0.999999999998181,2.6535356783634973e-12,4.5829044638006296e-41
2017-05-09,0,risk_on,0.999999999996362,3.8619250724600424e-12,4.568282246044586e-40
2017-05-10,0,risk_on,0.999999999994543,6.110990648617071e-12,5.4972234886617526e-39
2017-05-11,0,risk_on,0.9999999999381544,6.199425862112034e-11,3.2753483185723014e-40
2017-05-12,0,risk_on,0.9999999998926796,1.0804434590768477e-10,5.207002299477484e-40
2017-05-15,0,risk_on,0.9999999999545253,4.5559691718991255e-11,7.771102282978425e-40
2017-05-16,0,risk_on,0.9999999999436113,5.572607490417997e-11,9.29495441405171e-41
2017-05-17,0,risk_on,0.9999999998544808,1.459755422665625e-10,3.4494763252561644e-37
2017-05-18,0,risk_on,0.9999999999490683,5.099631963876792e-11,6.303589146147124e-39
2017-05-19,0,risk_on,0.999999999994543,5.940613668988206e-12,2.5585130090594865e-40
2017-05-22,0,risk_on,0.999999999994543,6.2337550040904875e-12,1.6767509756951579e-40
2017-05-23,0,risk_on,0.999999999996362,4.298078209510235e-12,1.1527534479329642e-40
2017-05-24,0,risk_on,0.999999999998181,1.7945838710468774e-12,1.219197413811148e-41
2017-05-25,0,risk_on,0.999999999998181,9.424103203965693e-13,1.1633340795567057e-40
2017-05-26,0,risk_on,1.0,8.038527550365371e-13,9.937300705410798e-41
2017-05-30,0,risk_on,1.0,8.037624214501908e-13,5.1110861602860545e-40
2017-05-31,0,risk_on,0.999999999994543,5.5370658387465595e-12,3.2155413913767083e-44
2017-06-01,0,risk_on,0.999999999998181,1.4781324337928641e-12,2.7172646210928277e-43
2017-06-02,0,risk_on,0.999999999998181,1.2541013027099047e-12,3.9180435124331075e-43
2017-06-05,0,risk_on,0.999999999996362,3.0271637727081652e-12,6.1563829823616616e-43
2017-06-06,0,risk_on,0.999999999998181,2.3673926460460092e-12,2.074708055078134e-42
2017-06-07,0,risk_on,0.999999999998181,1.2037964265096068e-12,4.296572196362186e-41
2017-06-08,0,risk_on,0.999999999998181,2.034738521985687e-12,1.2866112177855044e-40
2017-06-09,0,risk_on,0.999999999996362,2.9161568489158948e-12,4.826854197027633e-41
2017-06-12,0,risk_on,0.999999999998181,1.1995634327631043e-12,3.340024302356944e-41
2017-06-13,0,risk_on,1.0,3.9259858574723483e-13,3.62393840815944e-41
2017-06-14,0,risk_on,0.999999999998181,1.0235005153454172e-12,2.3873631781805292e-39
2017-06-15,0,risk_on,1.0,4.95262795930948e-13,7.333267096889138e-38
2017-06-16,0,risk_on,0.999999999996362,2.9570540779684674e-12,3.3325234206369717e-37
2017-06-19,0,risk_on,0.999999999998181,1.163710900777211e-12,1.0311192190251263e-37
2017-06-20,0,risk_on,1.0,7.306543240085048e-13,7.282983055159106e-37
2017-06-21,0,risk_on,0.999999999998181,9.380468683863512e-13,8.883299099835238e-37
2017-06-22,0,risk_on,1.0,7.073533085248413e-13,4.6814477902761375e-37
2017-06-23,0,risk_on,1.0,6.105843218124346e-13,5.692691896568844e-37
2017-06-26,0,risk_on,0.999999999998181,1.3795672040750622e-12,1.023524289164908e-36
2017-06-27,0,risk_on,0.999999999992724,6.6144790655318655e-12,5.7889273255602606e-40
2017-06-28,0,risk_on,0.999999999998181,2.105178009356208e-12,5.788909601843152e-40
2017-06-29,0,risk_on,0.999999999990905,9.028416778714097e-12,1.027401117449667e-41
2017-06-30,0,risk_on,0.9999999999872671,1.3370744731630315e-11,5.017641761676491e-41
2017-07-03,0,risk_on,0.9999999999581632,4.158342396041134e-11,8.193269156031465e-42
2017-07-05,0,risk_on,0.9999999999745341,2.539945127019718e-11,3.579049045286852e-42
2017-07-06,0,risk_on,0.9999999999236024,7.569409098884052e-11,1.2583771447529195e-44
2017-07-07,0,risk_on,0.9999999999745341,2.4596288608484295e-11,1.6452972978355452e-44
2017-07-10,0,risk_on,0.9999999999799911,2.075781578671846e-11,1.9207771874602543e-43
2017-07-11,0,risk_on,0.9999999999454303,5.5198010130003203e-11,2.0544673491300682e-43
2017-07-12,0,risk_on,0.9999999999472493,5.3156623617200526e-11,8.535991856105051e-47
2017-07-13,0,risk_on,0.9999999999472493,5.2842673148226036e-11,5.765040555005857e-47
2017-07-14,0,risk_on,0.9999999999054126,9.522572694172696e-11,1.1992085892379808e-46
2017-07-17,0,risk_on,0.9999999998453859,1.5544473123716902e-10,5.965494036375507e-48
2017-07-18,0,risk_on,0.9999999998763087,1.2370527104491234e-10,6.098206732929727e-49
2017-07-19,0,risk_on,0.9999999998508429,1.4848463768414081e-10,2.256632067851888e-47
2017-07-20,0,risk_on,0.9999999998544808,1.4589986568102804e-10,4.759785252256481e-48
2017-07-21,0,risk_on,0.9999999998799467,1.1942601969867935e-10,1.7716601382782993e-46
2017-07-24,0,risk_on,0.999999999654392,3.4495922020307186e-10,2.26327317928822e-49
2017-07-25,0,risk_on,0.9999999997144187,2.850832816250804e-10,3.460081311647683e-51
2017-07-26,0,risk_on,0.9999999996016413,3.983389639039096e-10,2.9523715869759394e-51
2017-07-27,0,risk_on,0.9999999997580744,2.4109124560209035e-10,2.1133742059090696e-51
2017-07-28,0,risk_on,0.9999999997653504,2.3485039267573526e-10,1.1035011510141938e-51
2017-07-31,0,risk_on,0.9999999998981366,1.0156243370612213e-10,5.6716901749894236e-52
2017-08-01,0,risk_on,0.9999999998708518,1.2954170257945177e-10,2.1476707377012292e-52
2017-08-02,0,risk_on,0.9999999997507985,2.498451872016623e-10,3.2705414182181e-52
2017-08-03,0,risk_on,0.9999999998526619,1.4699788165123515e-10,1.4788781781317792e-51
2017-08-04,0,risk_on,0.9999999999236024,7.679981088588862e-11,3.2123354036355235e-51
2017-08-07,0,risk_on,0.9999999999181455,8.106200219894532e-11,4.8924462295789046e-51
2017-08-08,0,risk_on,0.9999999998108251,1.8895778831528788e-10,8.28424807401617e-52
2017-08-09,0,risk_on,0.9999999997417035,2.583630897344989e-10,1.3820927266157732e-51
2017-08-10,0,risk_on,0.9999999970186764,2.9808030624145517e-09,1.0980110591191403e-47
2017-08-11,0,risk_on,0.9999999990432116,9.57189830287112e-10,4.10534364491633e-49
2017-08-14,0,risk_on,0.9999999998817657,1.1828371033331195e-10,2.4688662200218338e-49
2017-08-15,0,risk_on,0.9999999999290594,7.113534702568686e-11,2.3235233284006633e-49
2017-08-16,0,risk_on,0.9999999999436113,5.715395159926651e-11,2.459947785455614e-59
2017-08-17,0,risk_on,0.999999999652573,3.465564150736616e-10,2.556632182784014e-53
2017-08-18,0,risk_on,0.9999999998544808,1.4604367260573412e-10,1.3833279978482237e-52
2017-08-21,0,risk_on,0.9999999999126885,8.699083595763196e-11,7.5143246290932e-54
2017-08-22,0,risk_on,0.9999999999763531,2.332281108491128e-11,4.384122701567394e-53
2017-08-23,0,risk_on,0.9999999999708962,2.962345235250391e-11,7.967153799619375e-52
2017-08-24,0,risk_on,0.9999999999763531,2.4156556448640643e-11,3.813561256568995e-53
2017-08-25,0,risk_on,0.9999999999872671,1.2357935332882396e-11,1.943800166050714e-53
2017-08-28,0,risk_on,0.9999999999872671,1.3202005208486706e-11,2.260931411966084e-53
2017-08-29,0,risk_on,0.9999999999890861,1.0068290891083317e-11,1.0912046398492298e-53
2017-08-30,0,risk_on,0.9999999999618012,3.8246059767445684e-11,2.704282310899991e-54
2017-08-31,0,risk_on,0.9999999999272404,7.33273086594086e-11,1.64399415007527e-53
2017-09-01,0,risk_on,0.9999999998890416,1.1179209007140934e-10,3.7906809293879814e-53
2017-09-05,0,risk_on,0.9999999999381544,6.169388279800067e-11,1.2031350321833607e-49
2017-09-06,0,risk_on,0.9999999999254214,7.521159319222963e-11,7.698439164744351e-51
2017-09-07,0,risk_on,0.999999999990905,8.458892703057502e-12,9.52940619171835e-51
2017-09-08,0,risk_on,0.9999999999763531,2.2879225809639884e-11,1.9742597795166244e-50
2017-09-11,0,risk_on,0.9999999999490683,5.0308257012780994e-11,1.0788923193209535e-45
2017-09-12,0,risk_on,0.9999999998981366,1.0114072896092049e-10,4.699012281326797e-46
2017-09-13,0,risk_on,0.9999999999508873,4.9202635919774174e-11,4.37189795022446e-46
2017-09-14,0,risk_on,0.9999999999545253,4.5203156678256355e-11,4.889553515903388e-45
2017-09-15,0,risk_on,0.9999999999199645,7.923202139968984e-11,5.932846332092346e-44
2017-09-18,0,risk_on,0.9999999998526619,1.4703994568297372e-10,1.3738854344098398e-44
2017-09-19,0,risk_on,0.9999999999472493,5.230831546678437e-11,4.731582288552323e-46
2017-09-20,0,risk_on,0.9999999999599822,4.030057781504437e-11,7.805885182614684e-45
2017-09-21,0,risk_on,0.9999999998599378,1.4078939486326087e-10,3.0194027643681184e-45
2017-09-22,0,risk_on,0.9999999999054126,9.482901641525628e-11,1.777805801332802e-45
2017-09-25,0,risk_on,0.9999999998726707,1.2678561278350427e-10,3.0935173666668726e-45
2017-09-26,0,risk_on,0.9999999999199645,8.08601459819751e-11,1.5109342427861547e-40
2017-09-27,0,risk_on,0.999999999656211,3.429920199372563e-10,7.92453889788874e-42
2017-09-28,0,risk_on,0.9999999998017302,1.9846951269188294e-10,8.28310222318375e-39
2017-09-29,0,risk_on,0.9999999998763087,1.245890030470663e-10,2.599621293217027e-38
2017-10-02,0,risk_on,0.9999999998599378,1.3943873504308782e-10,2.8896344992848097e-38
2017-10-03,0,risk_on,0.9999999999054126,9.492301086575804e-11,7.602498537793148e-38
2017-10-04,0,risk_on,0.99999999981992,1.800149021379583e-10,1.4252902024711357e-35
2017-10-05,0,risk_on,0.9999999998981366,1.023996107373481e-10,3.4494696324669305e-35
2017-10-06,0,risk_on,0.9999999999054126,9.445270689821743e-11,3.729907876532063e-35
