date,regime,regime_label,prob_regime_0,prob_regime_1,prob_regime_2,prob_regime_3,prob_regime_4
2015-05-06,2,risk_on,3.240370082659312e-22,3.344011160925939e-83,1.0,4.4543672418188494e-153,1.3634786548325536e-14
2015-05-07,2,risk_on,7.653772356875854e-22,6.171884502430936e-88,1.0,7.054353490680612e-164,1.4829607095546715e-15
2015-05-08,2,risk_on,9.690945270877374e-24,3.428937552653215e-89,1.0,2.3371470338731613e-166,4.982659107530358e-15
2015-05-11,2,risk_on,9.045832847604194e-24,1.2137195072219244e-91,1.0,1.1170349699625075e-175,2.0194531606648026e-14
2015-05-12,2,risk_on,2.905403900949399e-24,8.427462218055765e-94,1.0,5.901170793979493e-181,1.0313035015550579e-14
2015-05-13,2,risk_on,2.007986109673237e-24,1.3772309127063617e-92,1.0,5.749230114726495e-187,1.8212336019360112e-14
2015-05-14,2,risk_on,6.485529232614264e-25,1.5299204363880628e-96,1.0,4.534683018228685e-193,8.45649907814459e-14
2015-05-15,2,risk_on,1.8193053931422667e-26,2.340295554238081e-99,1.0,1.946129090028935e-194,3.619182107943968e-15
2015-05-18,2,risk_on,4.2091210907986066e-26,9.385863117966552e-99,1.0,2.9317984038016658e-196,1.642834937151457e-15
2015-05-19,2,risk_on,1.12993986824258e-25,2.2881598589626168e-99,1.0,1.9095179937193825e-198,1.5235483421322596e-15
2015-05-20,2,risk_on,1.4693402443617065e-26,2.080118348939443e-100,1.0,2.7833592559963375e-198,1.663930171185633e-15
2015-05-21,2,risk_on,2.8932654039049097e-28,2.2734905344175706e-102,1.0,1.6767071506075876e-196,4.334315926896067e-16
2015-05-22,2,risk_on,1.1275373661946473e-28,1.3832527989151964e-101,1.0,3.797708233318165e-198,2.1305505670503707e-16
2015-05-26,2,risk_on,8.279929221976386e-27,2.2334324463949107e-95,1.0,1.309481874432182e-185,5.428233104964378e-16
2015-05-27,2,risk_on,2.7395707111298155e-25,1.6523576748206638e-95,1.0,2.2757781523336078e-179,5.476539163323135e-16
2015-05-28,2,risk_on,8.104014894791102e-26,2.609275139504894e-95,1.0,3.0886674141142173e-180,4.0839443113366584e-15
2015-05-29,2,risk_on,3.807649226143889e-26,2.8035486804716526e-95,1.0,9.83369651971336e-179,1.0526597770934145e-15
2015-06-01,2,risk_on,6.326067598003176e-28,3.745404071676372e-99,1.0,4.032692314866792e-183,2.9828742373982654e-16
2015-06-02,2,risk_on,2.8020711629997637e-28,1.9153930160182617e-99,1.0,5.541157019749401e-189,1.9707231898652713e-15
2015-06-03,2,risk_on,2.6872277503580217e-28,5.258767669934541e-97,1.0,4.938187890549949e-189,2.3053024539538148e-15
2015-06-04,2,risk_on,2.63651495364548e-26,8.063607707742972e-93,1.0,4.792862365261981e-179,6.17435845682634e-15
2015-06-05,2,risk_on,2.2258971046317306e-26,3.2421746789587284e-82,1.0,6.484666219387995e-162,2.0269799271764106e-14
2015-06-08,2,risk_on,8.82961667313743e-26,6.638127110315587e-80,1.0,1.0932121796529753e-150,5.863623491683135e-14
2015-06-09,2,risk_on,6.982447822865539e-27,9.370977447682005e-83,1.0,3.9643912411347217e-159,1.1485593194787672e-13
2015-06-10,2,risk_on,7.428999934709796e-28,4.74457702856846e-84,1.0,5.550338798899883e-159,8.382102128112025e-14
2015-06-11,2,risk_on,6.544942759335613e-28,1.8494551805272304e-87,1.0,1.0292308919576037e-162,1.9459100471699332e-14
2015-06-12,2,risk_on,1.599013993026829e-28,3.234780700920574e-86,1.0,9.589957076321064e-163,4.3126798342683207e-14
2015-06-15,2,risk_on,1.656510803570741e-28,1.529196061394337e-83,1.0,8.849444366976517e-162,3.840225967037109e-13
2015-06-16,2,risk_on,2.077114286371735e-28,1.0096013241241768e-81,1.0,4.89084417353383e-161,1.9771389699237387e-13
2015-06-17,2,risk_on,1.4533303199940026e-27,8.143684435481987e-76,0.9999999999827196,2.7308045383913853e-151,1.7171273511723953e-11
2015-06-18,2,risk_on,1.609973232279423e-28,1.1159079630149775e-71,0.9999999998562998,2.7574808553640747e-146,1.435402564004852e-10
2015-06-19,2,risk_on,6.058457510854488e-28,1.0813352128601766e-69,0.9999999999754436,8.305593935672632e-138,2.422812058192609e-11
2015-06-22,2,risk_on,1.012361083455826e-28,8.353533896941638e-68,0.9999999999217835,2.9639879420759547e-136,7.820374241740821e-11
2015-06-23,2,risk_on,2.3811053107081127e-29,7.534549980850445e-68,0.9999999998835847,2.062455654386255e-134,1.1660127815186676e-10
2015-06-24,2,risk_on,1.8300334165515953e-26,1.6247327533786568e-59,0.9999999998162821,1.7319422957210512e-125,1.839801188615497e-10
2015-06-25,2,risk_on,4.850015704474037e-25,9.321673947410404e-57,0.9999999993278834,2.1706042400349424e-115,6.722240165643662e-10
2015-06-26,2,risk_on,1.6990362689800038e-26,2.192943710279961e-54,0.9999999986366674,6.930516759014395e-112,1.363351961923865e-09
2015-06-29,2,risk_on,1.536309147865182e-21,4.8810292759562496e-45,0.9999999694991861,1.1931176080132246e-95,3.0500476158287655e-08
2015-06-30,2,risk_on,2.693097750431215e-21,6.109988981802051e-44,0.9999999214005615,4.186671013880281e-87,7.859965148078198e-08
2015-07-01,2,risk_on,4.785965499884268e-23,1.0091700645122129e-43,0.9999999341980605,1.6832557184740758e-85,6.580208714207329e-08
2015-07-02,2,risk_on,1.4307596833228566e-23,4.498679141106584e-44,0.9999998915527671,6.910352719475522e-86,1.0844752113794869e-07
2015-07-06,2,risk_on,1.1810050720393072e-22,7.215497718240322e-45,0.9999999113742927,3.624960168140066e-85,8.862611037500227e-08
2015-07-07,2,risk_on,3.830381387886652e-23,1.9780908552771676e-46,0.9999999757355912,2.493921077278913e-85,2.426430634028477e-08
2015-07-08,2,risk_on,3.188611080785714e-21,1.0544518309500404e-43,0.9999998231733273,1.4865061645734898e-83,1.7682687268158736e-07
2015-07-09,2,risk_on,2.844858175138962e-22,2.9825857696105706e-44,0.9999997283194175,1.5873530970456846e-83,2.7168088173172363e-07
2015-07-10,2,risk_on,4.800966192426748e-24,4.576667880532702e-43,0.9999999333958862,6.55019952454306e-84,6.660447735069863e-08
2015-07-13,2,risk_on,2.6197432329267404e-24,1.0599676174777096e-43,0.9999999199735644,1.0247524693406813e-83,8.002624073130923e-08
2015-07-14,2,risk_on,1.6401262930199746e-24,6.783461997890762e-44,0.9999998683388271,5.0937543479044333e-85,1.3166122169995548e-07
2015-07-15,2,risk_on,1.5977840078270685e-24,6.702729837545458e-45,0.9999999131750921,2.9602293143337615e-86,8.682519133445982e-08
2015-07-16,2,risk_on,6.3102091865112115e-25,8.066034111675462e-48,0.9999999748415579,3.606843090547542e-90,2.5158765106504316e-08
2015-07-17,2,risk_on,8.224871879527074e-26,2.4215112490677028e-48,0.9999999929195837,6.584688725095767e-93,7.080822021967799e-09
2015-07-20,2,risk_on,1.079002947677328e-25,5.910214323541023e-53,0.9999999235096795,1.3949054980013614e-97,7.649035343925488e-08
2015-07-21,2,risk_on,6.213152461600518e-27,2.0857722007421214e-50,0.9999999830679372,5.521174089926057e-101,1.6932179223707277e-08
2015-07-22,2,risk_on,1.3089717289698308e-26,1.5752536736344694e-52,0.9999999346755452,1.8556020074044277e-96,6.532421842655432e-08
2015-07-23,2,risk_on,4.70603399093773e-27,1.6751574013801172e-51,0.9999999571846283,5.047122478407443e-96,4.281524359097153e-08
2015-07-24,2,risk_on,1.0836772478342032e-26,7.261525458358172e-50,0.9999999597403083,5.877082023064724e-92,4.0259289470374376e-08
2015-07-27,2,risk_on,1.1833119547289393e-25,4.052712275503127e-48,0.9999998680841686,8.490384700067557e-89,1.3191610462464644e-07
2015-07-28,2,risk_on,4.947757431402537e-25,2.7944460881688617e-49,0.9999998320081572,8.908045792415126e-89,1.6799201985702066e-07
2015-07-29,2,risk_on,1.49749744489003e-23,1.4327203438868303e-45,0.9999999272795348,8.890803683046495e-92,7.272062523533598e-08
2015-07-30,2,risk_on,2.6977635464828444e-24,1.1890460155630178e-44,0.9999999492692964,1.0016058835098659e-86,5.073056252936682e-08
2015-07-31,2,risk_on,3.337884043083452e-27,6.5074671712169146e-49,0.9999999946512617,1.246720153144697e-89,5.348418361610736e-09
2015-08-03,2,risk_on,1.6417758599130247e-25,6.048308116102375e-51,0.999999966967153,1.26193546036922e-92,3.303313954767914e-08
2015-08-04,2,risk_on,4.901598001317499e-25,4.593373098582151e-47,0.9999999906121957,3.159345826010975e-91,9.387634659932683e-09
2015-08-05,2,risk_on,8.709059554960522e-26,2.693438338599781e-44,0.9999999777201085,1.313135572346718e-85,2.2280318612350866e-08
2015-08-06,2,risk_on,1.2532316498164345e-22,6.998020706343606e-39,0.9999994277142651,3.58353319355081e-81,5.722853522502091e-07
2015-08-07,2,risk_on,1.037881363024381e-20,3.516032608310364e-38,0.9999866011491559,4.274455619626693e-75,1.33988504512688e-05
2015-08-10,2,risk_on,6.4932505755444606e-24,5.042526864982348e-36,0.9999991777261782,8.484979786881048e-76,8.222740533594103e-07
2015-08-11,2,risk_on,5.33142532412522e-25,2.8127716160616896e-35,0.9999998556368259,5.337537989868547e-70,1.443634543896036e-07
2015-08-12,2,risk_on,3.3149446186180655e-25,1.2120069224596217e-37,0.9999996249781155,2.2116567326308824e-71,3.750219492444777e-07
2015-08-13,2,risk_on,4.6758049003900377e-26,9.477121516349395e-38,0.9999997007462745,2.2598799139330626e-73,2.9925361123895017e-07
2015-08-14,2,risk_on,1.8905405920966131e-25,7.025108015893722e-36,0.99999954667793,1.4667276834617568e-71,4.5332216936593885e-07
2015-08-17,2,risk_on,2.1103744677542598e-24,1.001209183459086e-35,0.9999971204757079,4.985288916201588e-69,2.8795245655758657e-06
2015-08-18,2,risk_on,3.86829379595641e-24,4.480565051768051e-34,0.9999365270404806,1.6553699257275847e-68,6.347295917203633e-05
2015-08-19,2,risk_on,2.690461060265433e-24,3.4461307839953274e-32,0.9987591973377076,5.101345472728297e-66,0.0012408026621015963
2015-08-20,2,risk_on,4.0874078239020267e-25,5.1072192217749625e-28,0.9727418026581589,7.729895530982255e-59,0.027258197341387968
2015-08-21,4,mixed_or_neutral_4,3.032692014363593e-26,1.951886197059036e-24,0.0008916359446900844,6.350894890983343e-50,0.9991083640551601
2015-08-24,4,mixed_or_neutral_4,1.57694298549573e-24,2.357095590449673e-15,1.837344481990096e-19,1.0094655067879414e-50,1.0
2015-08-25,4,mixed_or_neutral_4,1.1937565804572392e-25,1.2966706419055047e-22,5.970070644124698e-20,1.3056489681089006e-42,1.0
2015-08-26,4,mixed_or_neutral_4,6.40190378826185e-28,4.819573219342498e-24,1.835631292120431e-14,2.4699880760454526e-54,1.0
2015-08-27,4,mixed_or_neutral_4,9.808493150095903e-30,2.3367962058391998e-27,1.3172993415105384e-12,4.0030434421810406e-60,0.9999999999990905
2015-08-28,4,mixed_or_neutral_4,1.4710435778209594e-30,2.8077374510222778e-27,6.264372453187416e-13,7.18235116212702e-62,0.9999999999990905
2015-08-31,4,mixed_or_neutral_4,4.330078584087913e-34,1.2536019278671845e-26,1.5464205461559308e-14,1.5349709787588597e-63,1.0
2015-09-01,4,mixed_or_neutral_4,3.512361856621566e-30,1.763029175720998e-22,5.646860470007779e-19,5.348192319889438e-60,1.0
2015-09-02,4,mixed_or_neutral_4,9.657967361394619e-32,1.9018903922679164e-23,2.0430898584579134e-16,1.4433314408444428e-56,1.0
2015-09-03,4,mixed_or_neutral_4,1.0313337305856845e-35,7.196468585081498e-24,3.0381946550999855e-16,1.0213854061263734e-55,1.0
2015-09-04,4,mixed_or_neutral_4,5.539729842383381e-32,1.4489326398189155e-21,1.4704809968700012e-19,6.024026396940429e-52,1.0
2015-09-08,4,mixed_or_neutral_4,2.0780262938375375e-33,1.1503271394902222e-19,5.659363930973071e-18,2.962499116317407e-53,1.0
2015-09-09,4,mixed_or_neutral_4,3.743349182461408e-33,3.9421995908042705e-21,4.2938123643996946e-19,5.024620067476571e-50,1.0
2015-09-10,4,mixed_or_neutral_4,4.9558108669755145e-33,7.352080701403487e-20,1.4749093769686166e-18,1.356792535278533e-53,1.0
2015-09-11,4,mixed_or_neutral_4,2.138847066491674e-35,5.28313006505076e-20,6.1673511912843705e-18,1.4618752853889474e-49,1.0
2015-09-14,4,mixed_or_neutral_4,7.60050083365214e-33,4.200429944278182e-20,4.850204675482442e-19,1.953638812748394e-49,1.0
2015-09-15,4,mixed_or_neutral_4,2.69380666922878e-31,1.194369773901624e-19,8.81455966982592e-18,1.685055368205358e-53,1.0
2015-09-16,4,mixed_or_neutral_4,3.348911060839713e-32,6.491289095907676e-20,4.370118307003567e-16,8.840102941852277e-53,1.0
2015-09-17,4,mixed_or_neutral_4,1.3672199694740097e-35,2.6188877152935314e-22,1.013393703736614e-16,3.1323170468622403e-52,1.0
2015-09-18,4,mixed_or_neutral_4,7.190884320063404e-34,1.291547712550193e-21,4.43989784575654e-19,4.9601600986999854e-52,1.0
2015-09-21,4,mixed_or_neutral_4,3.1548579807228195e-34,4.077960193610123e-21,1.6596013707954464e-18,7.437939510215044e-54,1.0
2015-09-22,4,mixed_or_neutral_4,4.8735746922135037e-23,1.2136685977392337e-19,4.266583650042675e-23,3.784453524849972e-45,1.0
2015-09-23,4,mixed_or_neutral_4,3.2212641496390287e-22,5.456852027907269e-13,6.040167620745918e-36,2.6902968498802123e-39,0.9999999999990905
2015-09-24,4,mixed_or_neutral_4,1.1624609806189277e-26,4.093026390682389e-16,4.056431256186844e-34,1.571235954586743e-29,1.0
2015-09-25,4,mixed_or_neutral_4,7.0757233460736685e-31,1.6322745179751666e-19,8.365668923623672e-27,2.2075114951463838e-36,1.0
2015-09-28,4,mixed_or_neutral_4,2.720407422762975e-33,2.4288096501452227e-17,9.175240069425756e-30,6.403976604525322e-36,1.0
2015-09-29,4,mixed_or_neutral_4,8.654582972489616e-35,9.68174726784006e-18,1.987973710047792e-30,2.1990923871473747e-33,1.0
2015-09-30,4,mixed_or_neutral_4,1.0976104893516564e-34,8.770533624254994e-20,3.3326053997077e-27,9.99222906301096e-38,1.0
2015-10-01,4,mixed_or_neutral_4,4.5098051071410223e-38,1.2313496984449072e-18,5.249388327413047e-35,1.3345943148080314e-39,1.0
2015-10-02,4,mixed_or_neutral_4,2.556989265850844e-42,5.930175755776268e-21,1.7950492687820945e-27,9.507125718473287e-42,1.0
2015-10-05,4,mixed_or_neutral_4,5.235939517557964e-39,3.427407927796641e-21,5.024919932938664e-21,4.127330370949797e-46,1.0
2015-10-06,4,mixed_or_neutral_4,2.2436502806347754e-37,4.474253555687819e-19,5.307179059612083e-24,6.156258528193262e-45,1.0
2015-10-07,4,mixed_or_neutral_4,2.8131923222174618e-36,6.3385314681825e-19,1.7354745712662953e-18,4.3473380080880285e-43,1.0
2015-10-08,4,mixed_or_neutral_4,1.8891420480578637e-34,1.2633576186801818e-19,5.658295270732856e-18,1.0591148895808088e-43,1.0
2015-10-09,4,mixed_or_neutral_4,2.7794853599771434e-36,3.9211501879239054e-21,6.667209188769567e-17,1.0864305848953623e-43,1.0
2015-10-12,4,mixed_or_neutral_4,9.68551257439769e-40,7.042998850725459e-21,5.231468391148461e-17,5.1783975916233825e-46,1.0
2015-10-13,4,mixed_or_neutral_4,4.165343671922843e-37,9.530141712968435e-22,6.454695226410175e-18,2.0208253514090856e-44,1.0
2015-10-14,4,mixed_or_neutral_4,8.487498403160268e-35,7.260914246237242e-22,9.61692963169047e-18,4.326358346297324e-47,1.0
2015-10-15,4,mixed_or_neutral_4,6.219349445862143e-34,1.8486281768273985e-21,4.251198296207996e-14,9.159046391607214e-48,1.0
2015-10-16,4,mixed_or_neutral_4,1.358303184981803e-34,3.894300769068313e-22,8.113827779927912e-14,2.9005812184802295e-47,1.0
2015-10-19,4,mixed_or_neutral_4,7.6696622293996096e-34,4.327243239528642e-22,8.447668650820412e-15,3.440159158947782e-47,1.0
2015-10-20,4,mixed_or_neutral_4,2.3173198897549622e-36,5.9160422558888615e-22,6.651077689774026e-14,2.931135356431511e-46,1.0
2015-10-21,4,mixed_or_neutral_4,2.618694126250543e-33,9.134566353885732e-21,5.496361047544785e-16,5.742245807252631e-44,1.0
2015-10-22,4,mixed_or_neutral_4,3.7394661792744853e-32,1.3883894785232334e-19,4.832270994278376e-14,3.7096625604029024e-44,1.0
2015-10-23,4,mixed_or_neutral_4,4.98123987279174e-30,2.0540708096273082e-19,6.834345236670969e-13,1.9863891692332132e-44,0.9999999999990905
2015-10-26,4,mixed_or_neutral_4,4.3548816633603945e-34,3.025743723544622e-20,3.3042462466994448e-12,1.1302197876052805e-44,0.999999999996362
2015-10-27,4,mixed_or_neutral_4,7.600278401850051e-32,4.028044574032269e-21,1.7719246121919863e-16,2.8340827947923697e-47,1.0
2015-10-28,4,mixed_or_neutral_4,6.036261585214402e-30,1.7643664181104817e-21,8.413136156520515e-15,1.1313488094813013e-48,1.0
2015-10-29,4,mixed_or_neutral_4,2.8732408462467036e-32,6.257952999445659e-23,1.084849931949472e-12,3.72894093943353e-52,0.9999999999990905
2015-10-30,4,mixed_or_neutral_4,5.97155366966465e-32,4.624881499995285e-23,1.4939056009577683e-13,3.4120294234813765e-50,1.0
2015-11-02,4,mixed_or_neutral_4,1.7155997477099854e-32,1.0818176121667301e-23,2.3124527755228596e-12,2.9336986897089305e-52,0.9999999999972715
2015-11-03,4,mixed_or_neutral_4,9.336729321879719e-30,4.1401956705927066e-24,6.178257053369247e-11,9.120208940357517e-55,0.9999999999381544
2015-11-04,4,mixed_or_neutral_4,6.058476166398531e-28,1.7313629096240156e-23,3.86082161584432e-10,2.4245191638268193e-53,0.9999999996134648
2015-11-05,4,mixed_or_neutral_4,2.0445072896196523e-28,2.9056861326087056e-23,8.038089187723095e-10,1.5747952184484697e-51,0.9999999991960067
2015-11-06,4,mixed_or_neutral_4,1.8608247903941623e-29,2.7837929417604045e-25,1.8308609090992213e-10,2.729060541268345e-53,0.9999999998171916
2015-11-09,4,mixed_or_neutral_4,2.4047214095143924e-32,3.919990296418635e-24,9.990752347589418e-11,3.589986176047186e-54,0.9999999998999556
2015-11-10,4,mixed_or_neutral_4,6.850751616563672e-30,2.5604181963426303e-23,8.471741096696755e-15,2.6654192171290643e-54,1.0
2015-11-11,4,mixed_or_neutral_4,5.960044615909788e-29,1.09377395405895e-24,1.4187231840838362e-11,7.181483663724353e-53,0.9999999999854481
2015-11-12,4,mixed_or_neutral_4,1.9034005658809336e-29,2.2717666375671994e-24,2.1749390571660934e-11,2.1350335737100948e-52,0.9999999999781721
2015-11-13,4,mixed_or_neutral_4,1.348233488631239e-27,2.656923255210799e-23,2.0358430413416405e-12,5.624439852469202e-49,0.999999999998181
2015-11-16,4,mixed_or_neutral_4,1.431546270925666e-30,5.726655294409682e-25,1.930082978946492e-11,3.8854354334301517e-50,0.9999999999809006
2015-11-17,4,mixed_or_neutral_4,2.117169282882752e-29,5.899248670947888e-24,8.772609650538217e-13,2.2832739880278606e-52,0.9999999999990905
2015-11-18,4,mixed_or_neutral_4,1.2611107715129645e-31,7.5405582141467135e-25,6.7422067387242406e-12,3.5483297263351004e-54,0.9999999999936335
2015-11-19,4,mixed_or_neutral_4,1.3465578045041913e-31,4.078317152391114e-24,4.324484721235519e-13,4.470644010246147e-54,1.0
2015-11-20,4,mixed_or_neutral_4,8.739338268515349e-33,2.1691157861436353e-23,2.2843017918018107e-13,1.2138611647197664e-50,1.0
2015-11-23,4,mixed_or_neutral_4,4.347784647567282e-30,2.163868125849537e-23,4.068338751197598e-14,2.884769693326889e-47,1.0
2015-11-24,4,mixed_or_neutral_4,1.1614531850752792e-29,1.6367562080870804e-25,6.463863124049528e-12,2.52893025847979e-53,0.9999999999936335
2015-11-25,4,mixed_or_neutral_4,1.992939828358347e-30,3.022175468861727e-26,1.0533097337878151e-10,4.3154543179321037e-57,0.9999999998944986
2015-11-27,4,mixed_or_neutral_4,1.600852647845559e-30,2.544698016310169e-26,2.5834674173669797e-11,2.6222545246740745e-57,0.9999999999745341
2015-11-30,4,mixed_or_neutral_4,1.443165516383356e-28,5.894375597977522e-25,2.7647652263876258e-11,2.7306278603760986e-55,0.9999999999727152
2015-12-01,4,mixed_or_neutral_4,3.03318345727621e-29,1.618292819434567e-26,1.1348355070621148e-10,2.0670333033534395e-55,0.9999999998863132
2015-12-02,4,mixed_or_neutral_4,3.7960526202832586e-28,2.2492401507924263e-26,6.113554792300605e-11,7.89903298341578e-57,0.9999999999390639
2015-12-03,4,mixed_or_neutral_4,4.644202171715267e-32,5.5948894749420344e-30,1.4568755545253056e-09,2.1943658769080818e-63,0.9999999985429895
2015-12-04,4,mixed_or_neutral_4,1.4471120839753145e-32,4.027637728962523e-34,9.292400153482289e-12,4.658777598120642e-73,0.999999999990905
2015-12-07,4,mixed_or_neutral_4,2.64857497116949e-34,1.0595875585499305e-38,4.124940235281066e-12,5.283400947591543e-83,0.9999999999954525
2015-12-08,4,mixed_or_neutral_4,2.0670582801908816e-34,1.4874309044371466e-38,6.731934385733142e-13,1.9833486463502711e-87,0.9999999999990905
2015-12-09,4,mixed_or_neutral_4,1.8928155313066925e-30,5.501455031453229e-38,3.361436824408937e-10,9.068872832429757e-87,0.999999999663487
2015-12-10,4,mixed_or_neutral_4,9.280299938592474e-37,2.1861841900440114e-38,7.542165045114636e-10,5.037288810004031e-87,0.9999999992460289
2015-12-11,4,mixed_or_neutral_4,2.3106601792779036e-37,4.168885036607057e-35,6.371399488834795e-14,1.4588453952823455e-81,1.0
2015-12-14,4,mixed_or_neutral_4,3.165322470759414e-33,4.90039217887922e-38,1.5420562250234595e-14,1.5516919552758738e-82,1.0
2015-12-15,4,mixed_or_neutral_4,7.704201055758759e-32,1.6252083204774325e-37,1.412919309210025e-10,5.084864155259302e-87,0.9999999998590283
2015-12-16,4,mixed_or_neutral_4,3.086033829728103e-35,1.8040930327886223e-39,4.819658272054549e-10,1.9588637598634299e-88,0.9999999995179678
2015-12-17,4,mixed_or_neutral_4,1.0400317922893093e-37,9.700569867007617e-38,1.9329725227271818e-12,1.173186840317034e-86,0.999999999998181
2015-12-18,4,mixed_or_neutral_4,1.189605362953694e-35,3.0328827893930097e-36,1.152180485545992e-13,7.475854846805588e-82,1.0
2015-12-21,4,mixed_or_neutral_4,2.5521090252140214e-34,2.6613117593451702e-37,4.427181953586652e-12,2.1982498431622826e-82,0.9999999999954525
2015-12-22,4,mixed_or_neutral_4,4.287067331745113e-33,1.787019942968889e-36,9.754675060016813e-10,1.0091277727595711e-80,0.9999999990241122
2015-12-23,4,mixed_or_neutral_4,3.1525967989359933e-32,3.0924409862968156e-36,2.947103567785245e-09,2.508398479711e-81,0.9999999970532372
2015-12-24,4,mixed_or_neutral_4,7.681505682581729e-32,8.663153503171322e-36,7.780725195632126e-09,6.305933078555838e-79,0.9999999922192728
2015-12-28,4,mixed_or_neutral_4,1.6991786359692868e-31,3.4929356586748763e-40,4.5277100131413097e-10,1.034094721040413e-85,0.9999999995470716
2015-12-29,4,mixed_or_neutral_4,3.2299539360527923e-31,3.6713979079347895e-40,2.1514077575323813e-09,7.111588675652119e-90,0.999999997849045
2015-12-30,4,mixed_or_neutral_4,3.514863694885739e-31,6.150856056933103e-41,6.50675823505091e-09,9.235108713955711e-93,0.9999999934934749
2015-12-31,4,mixed_or_neutral_4,5.934768286590316e-30,1.260729149680621e-39,1.4489466829430066e-09,1.3146539427234235e-91,0.9999999985511749
2016-01-04,4,mixed_or_neutral_4,7.765148554610686e-31,1.2785447183569327e-36,2.5044437243120014e-10,4.8309514117944914e-83,0.999999999749889
2016-01-05,4,mixed_or_neutral_4,9.380250975133258e-31,6.096817697102985e-41,1.4266888922353513e-11,1.872698032807339e-85,0.9999999999854481
2016-01-06,4,mixed_or_neutral_4,6.347567099787213e-33,1.506317916078207e-36,2.6326915947999486e-10,2.72634203482528e-83,0.999999999737156
2016-01-07,4,mixed_or_neutral_4,2.9409286265779616e-32,6.031501691521769e-35,3.2066119513592243e-12,6.335862366288607e-77,0.999999999996362
2016-01-08,4,mixed_or_neutral_4,6.857122400811577e-32,4.585384757812345e-35,1.4106825793917516e-13,6.712399867002456e-76,1.0
2016-01-11,4,mixed_or_neutral_4,6.456559688414833e-32,2.0654505510988068e-35,1.9819164281457516e-15,3.479059968893064e-75,1.0
2016-01-12,4,mixed_or_neutral_4,4.623045357082668e-41,1.611138920221825e-38,2.4139360357325408e-14,1.0239377071195305e-78,1.0
2016-01-13,4,mixed_or_neutral_4,8.05879190699755e-33,1.4805604979591324e-31,3.226884890539018e-22,1.0334541392823545e-73,1.0
2016-01-14,4,mixed_or_neutral_4,8.301172505534948e-38,2.2881866237568105e-31,9.298348716820415e-17,3.524279130696712e-67,1.0
2016-01-15,4,mixed_or_neutral_4,4.599822562980463e-38,1.1726952473438236e-31,1.4384998222852403e-20,1.4316987993499056e-63,1.0
2016-01-19,4,mixed_or_neutral_4,1.8219539228861075e-44,1.2532766861637894e-32,4.013380926150056e-21,3.861661273885984e-64,1.0
2016-01-20,4,mixed_or_neutral_4,8.648334819025353e-44,9.313384525178121e-31,8.305196163211696e-24,8.648646012148403e-64,1.0
2016-01-21,4,mixed_or_neutral_4,2.639551692858346e-38,7.324491893396334e-31,4.9869463217844715e-23,5.0583215722599126e-61,1.0
2016-01-22,4,mixed_or_neutral_4,1.2338948596899424e-43,4.429559315140674e-31,3.5287140798016327e-19,6.0038767322268886e-61,1.0
2016-01-25,4,mixed_or_neutral_4,1.5436816857763366e-40,1.0476433414211483e-32,4.1349099747094815e-22,4.547852197566619e-61,1.0
2016-01-26,4,mixed_or_neutral_4,6.468029406104536e-45,2.6842746835694658e-36,1.7256286371590085e-17,9.871712355912919e-67,1.0
2016-01-27,4,mixed_or_neutral_4,1.0344642998159866e-44,3.456136856285747e-34,8.540629549765548e-21,1.8356231061493787e-69,1.0
2016-01-28,4,mixed_or_neutral_4,6.581116695089127e-38,1.3046368623776903e-33,8.410710353615962e-20,1.022001943299832e-68,1.0
2016-01-29,4,mixed_or_neutral_4,3.140501124403842e-42,7.398421915720309e-41,2.255339794151419e-13,3.9532666785009436e-79,1.0
2016-02-01,4,mixed_or_neutral_4,2.4948295188051635e-49,3.744363648299906e-41,6.445769253973931e-15,7.143510855876527e-86,1.0
2016-02-02,4,mixed_or_neutral_4,6.499631403880455e-49,2.0823098709045238e-37,5.18240822158505e-21,1.4201102252852315e-82,1.0
2016-02-03,4,mixed_or_neutral_4,4.405847859334508e-46,7.157255013532143e-40,5.783965057672614e-19,2.6187639016663024e-81,1.0
2016-02-04,4,mixed_or_neutral_4,3.2603354239002185e-55,2.523844874859558e-41,5.999323335766159e-19,7.119535121634372e-82,1.0
2016-02-05,4,mixed_or_neutral_4,1.0883711202187594e-61,3.3014326141185165e-40,1.7413160426668831e-26,2.7558271252738774e-79,1.0
2016-02-08,4,mixed_or_neutral_4,7.305539333088866e-61,2.7578043382138437e-37,3.0015942314427373e-34,4.206014684465975e-74,1.0
2016-02-09,4,mixed_or_neutral_4,6.453160942959166e-59,6.1678511329592205e-37,4.2955124384592853e-36,3.1212955935059886e-73,1.0
2016-02-10,4,mixed_or_neutral_4,6.0073034080812446e-64,1.0821628448727742e-35,2.560078733339962e-35,1.484319254058242e-74,1.0
2016-02-11,4,mixed_or_neutral_4,1.3687410342646445e-58,1.262158513798652e-35,2.9075692708596447e-37,1.2388139681049594e-71,1.0
2016-02-12,4,mixed_or_neutral_4,1.4674533133951681e-49,2.4085400589116353e-31,2.2871110014500933e-33,1.5799450422699918e-68,1.0
2016-02-16,4,mixed_or_neutral_4,2.560987181191198e-49,8.70833003916073e-32,3.0466126630973253e-26,5.46436569612219e-67,1.0
2016-02-17,4,mixed_or_neutral_4,1.193415840023389e-48,2.1645878308065988e-29,3.802281238996483e-25,7.597133825739338e-69,1.0
