date,regime,regime_label,prob_regime_0,prob_regime_1
2012-04-10,1,risk_on,1.63661371626323e-19,1.0
2012-04-11,1,risk_on,4.7039470156362806e-20,1.0
2012-04-12,1,risk_on,6.218540811126715e-21,1.0
2012-04-13,1,risk_on,2.2730034904114797e-18,1.0
2012-04-16,1,risk_on,5.813826876028457e-19,1.0
2012-04-17,1,risk_on,6.590004912530483e-20,1.0
2012-04-18,1,risk_on,2.1817916332181823e-20,1.0
2012-04-19,1,risk_on,3.958854171281162e-20,1.0
2012-04-20,1,risk_on,1.4487171287688455e-20,1.0
2012-04-23,1,risk_on,2.0558303599856537e-19,1.0
2012-04-24,1,risk_on,9.137434429857504e-20,1.0
2012-04-25,1,risk_on,4.278386427605518e-21,1.0
2012-04-26,1,risk_on,1.6180007799934897e-22,1.0
2012-04-27,1,risk_on,2.1605997437495173e-22,1.0
2012-04-30,1,risk_on,1.5186564757475938e-22,1.0
2012-05-01,1,risk_on,1.2197545409697456e-22,1.0
2012-05-02,1,risk_on,2.7911291330954053e-23,1.0
2012-05-03,1,risk_on,6.3844404335751935e-22,1.0
2012-05-04,1,risk_on,1.6572638709914411e-22,1.0
2012-05-07,1,risk_on,3.5937315355902313e-22,1.0
2012-05-08,1,risk_on,4.716471179336401e-22,1.0
2012-05-09,1,risk_on,6.462811035727566e-22,1.0
2012-05-10,1,risk_on,1.9885765658451052e-22,1.0
2012-05-11,1,risk_on,1.127362819532916e-22,1.0
2012-05-14,1,risk_on,2.4956820250613775e-21,1.0
2012-05-15,1,risk_on,4.913385285102604e-21,1.0
2012-05-16,1,risk_on,1.098213752532144e-20,1.0
2012-05-17,1,risk_on,6.997904639357666e-19,1.0
2012-05-18,1,risk_on,3.391884317260376e-18,1.0
2012-05-21,1,risk_on,8.595983519765566e-20,1.0
2012-05-22,1,risk_on,1.7802914279016444e-20,1.0
2012-05-23,1,risk_on,1.7909448225607028e-20,1.0
2012-05-24,1,risk_on,1.2941814646919976e-20,1.0
2012-05-25,1,risk_on,1.009208653269636e-20,1.0
2012-05-29,1,risk_on,6.296969272511631e-22,1.0
2012-05-30,1,risk_on,2.1806460048149963e-18,1.0
2012-05-31,1,risk_on,5.980690372312424e-18,1.0
2012-06-01,1,risk_on,3.720897620051523e-13,1.0
2012-06-04,1,risk_on,1.3639773464750422e-12,1.0
2012-06-05,1,risk_on,4.8078647993854015e-14,1.0
2012-06-06,1,risk_on,1.8428422053200123e-15,1.0
2012-06-07,1,risk_on,5.170999191333325e-16,1.0
2012-06-08,1,risk_on,7.199211637511849e-17,1.0
2012-06-11,1,risk_on,3.343204071803887e-16,1.0
2012-06-12,1,risk_on,3.544991721758683e-18,1.0
2012-06-13,1,risk_on,8.871594562763234e-17,1.0
2012-06-14,1,risk_on,1.828422253863939e-17,1.0
2012-06-15,1,risk_on,7.348108855052112e-18,1.0
2012-06-18,1,risk_on,1.0348112332906721e-16,1.0
2012-06-19,1,risk_on,7.304407883439412e-18,1.0
2012-06-20,1,risk_on,1.2592627496605117e-18,1.0
2012-06-21,1,risk_on,9.608772577645556e-19,1.0
2012-06-22,1,risk_on,2.2637706012119496e-18,1.0
2012-06-25,1,risk_on,1.267389778268118e-17,1.0
2012-06-26,1,risk_on,7.06225433678913e-18,1.0
2012-06-27,1,risk_on,1.949684539837047e-18,1.0
2012-06-28,1,risk_on,4.2608710418363686e-19,1.0
2012-06-29,1,risk_on,1.756542003453832e-18,1.0
2012-07-02,1,risk_on,2.2710729344253377e-17,1.0
2012-07-03,1,risk_on,5.105793394973403e-16,1.0
2012-07-05,1,risk_on,3.421181774827438e-16,1.0
2012-07-06,1,risk_on,1.9262405646351126e-17,1.0
2012-07-09,1,risk_on,4.17914551304521e-18,1.0
2012-07-10,1,risk_on,3.077851726405639e-18,1.0
2012-07-11,1,risk_on,3.528891187251325e-17,1.0
2012-07-12,1,risk_on,7.817665502245576e-18,1.0
2012-07-13,1,risk_on,3.3510145208613523e-18,1.0
2012-07-16,1,risk_on,1.1347289419516575e-18,1.0
2012-07-17,1,risk_on,7.16925631634753e-20,1.0
2012-07-18,1,risk_on,4.069515305133642e-20,1.0
2012-07-19,1,risk_on,4.5356385816588135e-20,1.0
2012-07-20,1,risk_on,2.2912420147804823e-19,1.0
2012-07-23,1,risk_on,8.691576725834679e-18,1.0
2012-07-24,1,risk_on,3.9992478067731146e-17,1.0
2012-07-25,1,risk_on,9.424661719888347e-18,1.0
2012-07-26,1,risk_on,4.0807133204397655e-18,1.0
2012-07-27,1,risk_on,1.8039822439457957e-18,1.0
2012-07-30,1,risk_on,3.309231834433548e-18,1.0
2012-07-31,1,risk_on,1.6043488301060469e-18,1.0
2012-08-01,1,risk_on,1.6444523927309501e-18,1.0
2012-08-02,1,risk_on,4.73267665715176e-18,1.0
2012-08-03,1,risk_on,8.855203025414498e-19,1.0
2012-08-06,1,risk_on,2.0920358536557475e-18,1.0
2012-08-07,1,risk_on,9.030318325816788e-19,1.0
2012-08-08,1,risk_on,7.720957279119641e-19,1.0
2012-08-09,1,risk_on,1.254684117446253e-18,1.0
2012-08-10,1,risk_on,1.3453824303134627e-18,1.0
2012-08-13,1,risk_on,3.7932029518688216e-19,1.0
2012-08-14,1,risk_on,2.949232018363398e-19,1.0
2012-08-15,1,risk_on,1.0922069873997587e-19,1.0
2012-08-16,1,risk_on,2.8092335137339757e-19,1.0
2012-08-17,1,risk_on,7.5118677449716995e-19,1.0
2012-08-20,1,risk_on,5.763387014877386e-19,1.0
2012-08-21,1,risk_on,7.809303389438973e-19,1.0
2012-08-22,1,risk_on,7.478997049222098e-19,1.0
2012-08-23,1,risk_on,3.121656459827928e-18,1.0
2012-08-24,1,risk_on,5.806505652025178e-19,1.0
2012-08-27,1,risk_on,2.971964099361901e-19,1.0
2012-08-28,1,risk_on,2.3101570791466776e-19,1.0
2012-08-29,1,risk_on,1.8156669640459126e-19,1.0
2012-08-30,1,risk_on,1.553444417572743e-19,1.0
2012-08-31,1,risk_on,5.897998262500841e-20,1.0
2012-09-04,1,risk_on,5.286359394795295e-20,1.0
2012-09-05,1,risk_on,2.3934244097112823e-22,1.0
2012-09-06,1,risk_on,2.3453436254614906e-21,1.0
2012-09-07,1,risk_on,4.53271508232449e-21,1.0
2012-09-10,1,risk_on,1.9775641251076594e-20,1.0
2012-09-11,1,risk_on,8.574779944560576e-21,1.0
2012-09-12,1,risk_on,1.486059071349418e-20,1.0
2012-09-13,1,risk_on,7.824319600118439e-20,1.0
2012-09-14,1,risk_on,4.025027624201534e-18,1.0
2012-09-17,1,risk_on,3.5259540895208735e-18,1.0
2012-09-18,1,risk_on,1.913247882053026e-18,1.0
2012-09-19,1,risk_on,9.541167035336203e-19,1.0
2012-09-20,1,risk_on,5.4741568785158766e-18,1.0
2012-09-21,1,risk_on,3.10607818414441e-19,1.0
2012-09-24,1,risk_on,3.704133552087115e-19,1.0
2012-09-25,1,risk_on,5.2843734875458515e-18,1.0
2012-09-26,1,risk_on,4.015303705794265e-18,1.0
2012-09-27,1,risk_on,6.076838912095309e-19,1.0
2012-09-28,1,risk_on,1.7828537021574378e-20,1.0
2012-10-01,1,risk_on,1.0720237203602705e-19,1.0
2012-10-02,1,risk_on,4.198801385614928e-20,1.0
2012-10-03,1,risk_on,6.398638600390662e-20,1.0
2012-10-04,1,risk_on,3.9053083409374743e-19,1.0
2012-10-05,1,risk_on,2.061803686602814e-19,1.0
2012-10-08,1,risk_on,1.2850226073796824e-18,1.0
2012-10-09,1,risk_on,4.8124046520638464e-18,1.0
2012-10-10,1,risk_on,2.2034708536597947e-16,1.0
2012-10-11,1,risk_on,2.813252829766484e-16,1.0
2012-10-12,1,risk_on,2.256533876984132e-16,1.0
2012-10-15,1,risk_on,2.8993872843518174e-17,1.0
2012-10-16,1,risk_on,6.157909049935768e-17,1.0
2012-10-17,1,risk_on,4.933712935353281e-18,1.0
2012-10-18,1,risk_on,2.9818961406725584e-17,1.0
2012-10-19,1,risk_on,1.2167927760514695e-14,1.0
2012-10-22,1,risk_on,1.9545997163483863e-14,1.0
2012-10-23,1,risk_on,7.165722211465686e-15,1.0
2012-10-24,1,risk_on,3.767186427215175e-15,1.0
2012-10-25,1,risk_on,1.2325117239223976e-17,1.0
2012-10-26,1,risk_on,1.8202195798209102e-18,1.0
2012-10-31,1,risk_on,4.4482194221138495e-17,1.0
2012-11-01,1,risk_on,6.1102906928066114e-18,1.0
2012-11-02,1,risk_on,6.126648480590051e-18,1.0
2012-11-05,1,risk_on,1.0691888079305294e-19,1.0
2012-11-06,1,risk_on,1.3823096746318744e-20,1.0
2012-11-07,1,risk_on,1.0918445299583928e-17,1.0
2012-11-08,1,risk_on,9.197764957264298e-16,1.0
2012-11-09,1,risk_on,6.981524093545107e-17,1.0
2012-11-12,1,risk_on,5.649945477966651e-17,1.0
2012-11-13,1,risk_on,7.435956841449947e-17,1.0
2012-11-14,1,risk_on,5.865222227710803e-16,1.0
2012-11-15,1,risk_on,9.904872017120646e-16,1.0
2012-11-16,1,risk_on,1.472084884117201e-15,1.0
2012-11-19,1,risk_on,8.1196066190094e-17,1.0
2012-11-20,1,risk_on,9.269616414728329e-17,1.0
2012-11-21,1,risk_on,2.1520664983919012e-16,1.0
2012-11-23,1,risk_on,1.8939772809334722e-16,1.0
2012-11-26,1,risk_on,4.9249329677991425e-17,1.0
2012-11-27,1,risk_on,1.7895609750260853e-16,1.0
2012-11-28,1,risk_on,4.396430745356384e-17,1.0
2012-11-29,1,risk_on,7.262980444312321e-18,1.0
2012-11-30,1,risk_on,1.5412055111854076e-17,1.0
2012-12-03,1,risk_on,6.435575234595906e-17,1.0
2012-12-04,1,risk_on,6.821775520403272e-16,1.0
2012-12-05,1,risk_on,2.1330279924184016e-15,1.0
2012-12-06,1,risk_on,1.1815259095566884e-15,1.0
2012-12-07,1,risk_on,1.733006615952036e-17,1.0
2012-12-10,1,risk_on,1.778161129023454e-17,1.0
2012-12-11,1,risk_on,8.43162647812647e-18,1.0
2012-12-12,1,risk_on,1.0458418273552148e-17,1.0
2012-12-13,1,risk_on,1.3806336115715259e-17,1.0
2012-12-14,1,risk_on,1.4496439913992188e-16,1.0
2012-12-17,1,risk_on,7.38607359642772e-16,1.0
2012-12-18,1,risk_on,9.903732028755465e-16,1.0
2012-12-19,1,risk_on,4.463719356718701e-17,1.0
2012-12-20,1,risk_on,8.270793060157086e-17,1.0
2012-12-21,1,risk_on,1.5067946909469658e-16,1.0
2012-12-24,1,risk_on,3.46937132891859e-17,1.0
2012-12-26,1,risk_on,6.266984360292884e-16,1.0
2012-12-27,1,risk_on,3.157907160085282e-16,1.0
2012-12-28,1,risk_on,1.940843988832465e-14,1.0
2012-12-31,1,risk_on,4.09787622744832e-17,1.0
2013-01-02,1,risk_on,4.894768149927044e-17,1.0
2013-01-03,1,risk_on,9.336975218912199e-18,1.0
2013-01-04,1,risk_on,1.4663259162033362e-17,1.0
2013-01-07,1,risk_on,2.963766235657106e-17,1.0
2013-01-08,1,risk_on,1.5486025484662915e-17,1.0
2013-01-09,1,risk_on,1.1595724756978736e-17,1.0
2013-01-10,1,risk_on,1.46091237754223e-17,1.0
2013-01-11,1,risk_on,4.1697584267450355e-17,1.0
2013-01-14,1,risk_on,2.6715249650131765e-17,1.0
2013-01-15,1,risk_on,5.000134745147223e-17,1.0
2013-01-16,1,risk_on,2.2617174873667897e-17,1.0
2013-01-17,1,risk_on,2.2455794502954787e-17,1.0
2013-01-18,1,risk_on,7.976192657254757e-18,1.0
2013-01-22,1,risk_on,2.0382640895304394e-17,1.0
2013-01-23,1,risk_on,3.0928613962959215e-17,1.0
2013-01-24,1,risk_on,3.762337965643402e-17,1.0
2013-01-25,1,risk_on,2.348358421584886e-16,1.0
2013-01-28,1,risk_on,4.597646100344044e-17,1.0
2013-01-29,1,risk_on,1.4980296630205861e-15,1.0
2013-01-30,1,risk_on,1.0149703714798675e-15,1.0
2013-01-31,1,risk_on,1.03888605814357e-14,1.0
2013-02-01,1,risk_on,6.083847229158692e-16,1.0
2013-02-04,1,risk_on,2.8066484539101285e-14,1.0
2013-02-05,1,risk_on,5.901876995560748e-15,1.0
2013-02-06,1,risk_on,7.731408738522132e-15,1.0
2013-02-07,1,risk_on,3.344919774441765e-15,1.0
2013-02-08,1,risk_on,9.603854419383678e-16,1.0
2013-02-11,1,risk_on,1.9472446651658694e-16,1.0
2013-02-12,1,risk_on,1.439749351247673e-16,1.0
2013-02-13,1,risk_on,6.897834438867118e-17,1.0
2013-02-14,1,risk_on,4.1893695567470995e-17,1.0
2013-02-15,1,risk_on,1.128214867801402e-16,1.0
2013-02-19,1,risk_on,5.385417390368983e-16,1.0
2013-02-20,1,risk_on,1.8829246143348453e-15,1.0
2013-02-21,1,risk_on,3.760228239884941e-16,1.0
2013-02-22,1,risk_on,7.276796154285518e-17,1.0
2013-02-25,1,risk_on,2.966925198222797e-14,1.0
2013-02-26,1,risk_on,2.81303689553505e-15,1.0
2013-02-27,1,risk_on,6.208727485196885e-16,1.0
2013-02-28,1,risk_on,1.2633311825543172e-15,1.0
2013-03-01,1,risk_on,2.308670351695848e-16,1.0
2013-03-04,1,risk_on,1.9745927755586838e-16,1.0
2013-03-05,1,risk_on,3.233520553149042e-16,1.0
2013-03-06,1,risk_on,3.31621167953801e-16,1.0
2013-03-07,1,risk_on,3.1141535170678526e-16,1.0
2013-03-08,1,risk_on,5.77634113265523e-16,1.0
2013-03-11,1,risk_on,1.5649748430173334e-15,1.0
2013-03-12,1,risk_on,8.496728275873377e-16,1.0
2013-03-13,1,risk_on,1.4469749221993563e-15,1.0
2013-03-14,1,risk_on,8.42745153359006e-16,1.0
2013-03-15,1,risk_on,2.1516131179216967e-15,1.0
2013-03-18,1,risk_on,4.249366946338765e-15,1.0
2013-03-19,1,risk_on,8.25383884080866e-15,1.0
2013-03-20,1,risk_on,5.204248891290844e-16,1.0
2013-03-21,1,risk_on,6.694269176060823e-16,1.0
2013-03-22,1,risk_on,3.0450758914346033e-16,1.0
2013-03-25,1,risk_on,1.9006786554472284e-16,1.0
2013-03-26,1,risk_on,9.45922935565027e-17,1.0
2013-03-27,1,risk_on,1.6946768562844902e-16,1.0
2013-03-28,1,risk_on,4.125397543317655e-17,1.0
2013-04-01,1,risk_on,3.775819791407853e-16,1.0
2013-04-02,1,risk_on,2.1176001935293034e-16,1.0
2013-04-03,1,risk_on,8.538366706185191e-17,1.0
2013-04-04,1,risk_on,9.096653203704329e-20,1.0
2013-04-05,1,risk_on,1.9248144996122603e-17,1.0
2013-04-08,1,risk_on,1.1121774279769048e-17,1.0
2013-04-09,1,risk_on,4.134414288707208e-17,1.0
2013-04-10,1,risk_on,1.2686160094144474e-16,1.0
2013-04-11,1,risk_on,9.372364048219241e-17,1.0
2013-04-12,1,risk_on,1.9993163122307123e-16,1.0
2013-04-15,1,risk_on,1.5061456948016654e-14,1.0
2013-04-16,1,risk_on,1.349202504077961e-15,1.0
2013-04-17,1,risk_on,1.2989143574200305e-14,1.0
2013-04-18,1,risk_on,3.9649229672834404e-14,1.0
2013-04-19,1,risk_on,1.0096540662255658e-14,1.0
2013-04-22,1,risk_on,1.994222955942312e-15,1.0
2013-04-23,1,risk_on,7.138661747953445e-16,1.0
2013-04-24,1,risk_on,7.580113908240955e-16,1.0
2013-04-25,1,risk_on,2.5353933913741106e-16,1.0
2013-04-26,1,risk_on,1.5731800754374078e-16,1.0
2013-04-29,1,risk_on,2.168315058302575e-16,1.0
2013-04-30,1,risk_on,1.0784299517138025e-16,1.0
2013-05-01,1,risk_on,2.4883501208192935e-15,1.0
2013-05-02,1,risk_on,1.3275634595203377e-15,1.0
2013-05-03,1,risk_on,8.726897685485214e-16,1.0
2013-05-06,1,risk_on,3.226340669001651e-15,1.0
2013-05-07,1,risk_on,1.432385058134363e-15,1.0
2013-05-08,1,risk_on,3.725692831790967e-15,1.0
2013-05-09,1,risk_on,6.502084774438595e-16,1.0
2013-05-10,1,risk_on,2.3793813025691944e-16,1.0
2013-05-13,1,risk_on,2.657583597450354e-16,1.0
2013-05-14,1,risk_on,5.2631738675016554e-15,1.0
2013-05-15,1,risk_on,1.1331051889315045e-14,1.0
2013-05-16,1,risk_on,4.8383497321390774e-14,1.0
2013-05-17,1,risk_on,2.868590255235676e-13,1.0
2013-05-20,1,risk_on,2.579061797978174e-13,1.0
2013-05-21,1,risk_on,8.764034879627054e-13,1.0
2013-05-22,1,risk_on,7.699456368517148e-14,1.0
2013-05-23,1,risk_on,8.609740674221595e-14,1.0
2013-05-24,1,risk_on,1.55316194073936e-14,1.0
2013-05-28,1,risk_on,4.086070886524037e-15,1.0
2013-05-29,1,risk_on,1.1029607682143574e-14,1.0
2013-05-30,1,risk_on,9.383650203882747e-15,1.0
2013-05-31,1,risk_on,6.148044874399546e-15,1.0
2013-06-03,1,risk_on,2.0613218271485523e-16,1.0
2013-06-04,1,risk_on,1.3343378603157397e-18,1.0
2013-06-05,1,risk_on,2.41127804328731e-16,1.0
2013-06-06,1,risk_on,2.3137532539768496e-17,1.0
2013-06-07,1,risk_on,1.246669300528638e-17,1.0
2013-06-10,1,risk_on,3.89736889036821e-17,1.0
2013-06-11,1,risk_on,1.0084477146523364e-15,1.0
2013-06-12,1,risk_on,7.612109783872322e-17,1.0
2013-06-13,1,risk_on,4.278281559364369e-20,1.0
2013-06-14,1,risk_on,1.2430094867132603e-22,1.0
2013-06-17,1,risk_on,5.827603104477393e-22,1.0
2013-06-18,1,risk_on,2.3989578201714366e-23,1.0
2013-06-19,1,risk_on,1.7182150497017558e-24,1.0
2013-06-20,1,risk_on,3.0201432660388236e-28,1.0
2013-06-21,1,risk_on,5.270929319871552e-27,1.0
2013-06-24,1,risk_on,1.8469478205897436e-24,1.0
2013-06-25,1,risk_on,2.445056405127312e-24,1.0
2013-06-26,1,risk_on,1.8053501750577533e-25,1.0
2013-06-27,1,risk_on,8.182351253491144e-29,1.0
2013-06-28,1,risk_on,4.695204322409004e-28,1.0
2013-07-01,1,risk_on,5.567367884499975e-29,1.0
2013-07-02,1,risk_on,9.595644982150365e-31,1.0
2013-07-03,1,risk_on,3.602531449974739e-29,1.0
2013-07-05,1,risk_on,1.270086754875227e-28,1.0
2013-07-08,1,risk_on,4.637698004936474e-31,1.0
2013-07-09,1,risk_on,1.4023676583653704e-31,1.0
2013-07-10,1,risk_on,6.525902455051908e-34,1.0
2013-07-11,1,risk_on,3.730666246402032e-36,1.0
2013-07-12,1,risk_on,3.3129784201715324e-36,1.0
2013-07-15,1,risk_on,1.2131032675427453e-39,1.0
2013-07-16,1,risk_on,1.472297221456318e-40,1.0
2013-07-17,1,risk_on,9.243242853669857e-42,1.0
2013-07-18,1,risk_on,1.037797158399719e-41,1.0
2013-07-19,1,risk_on,1.558163687173437e-38,1.0
2013-07-22,1,risk_on,1.1972733851736933e-37,1.0
2013-07-23,1,risk_on,8.09326947689281e-36,1.0
2013-07-24,1,risk_on,1.790346226175994e-36,1.0
2013-07-25,1,risk_on,2.4907466013667046e-38,1.0
2013-07-26,1,risk_on,1.652732665608894e-39,1.0
2013-07-29,1,risk_on,1.3415676816223574e-41,1.0
2013-07-30,1,risk_on,1.5819801481597077e-40,1.0
2013-07-31,1,risk_on,2.543444626206777e-42,1.0
2013-08-01,1,risk_on,3.340588302704237e-39,1.0
2013-08-02,1,risk_on,4.904637198451886e-42,1.0
2013-08-05,1,risk_on,1.9098457002956766e-41,1.0
2013-08-06,1,risk_on,1.6915774931542184e-41,1.0
2013-08-07,1,risk_on,7.622602765903697e-42,1.0
2013-08-08,1,risk_on,7.936953981488915e-42,1.0
2013-08-09,1,risk_on,9.806131254032325e-44,1.0
2013-08-12,1,risk_on,3.304036066176622e-43,1.0
2013-08-13,1,risk_on,3.1369875200743004e-46,1.0
2013-08-14,1,risk_on,5.550692443238972e-45,1.0
2013-08-15,1,risk_on,9.900529406776488e-47,1.0
2013-08-16,1,risk_on,1.8671209065956977e-48,1.0
2013-08-19,1,risk_on,3.1128136578946955e-48,1.0
2013-08-20,1,risk_on,7.997954905463197e-50,1.0
2013-08-21,1,risk_on,1.0596533609059e-47,1.0
2013-08-22,1,risk_on,6.527082489904109e-50,1.0
2013-08-23,1,risk_on,1.849922429305458e-50,1.0
2013-08-26,1,risk_on,2.5255706357003245e-53,1.0
2013-08-27,1,risk_on,8.187992082813273e-48,1.0
2013-08-28,1,risk_on,7.678943746515082e-48,1.0
2013-08-29,1,risk_on,1.5025913907584514e-46,1.0
2013-08-30,1,risk_on,3.406502710552672e-43,1.0
2013-09-03,1,risk_on,3.6539737608972287e-44,1.0
2013-09-04,1,risk_on,9.57768127857774e-47,1.0
2013-09-05,1,risk_on,5.768687836871566e-47,1.0
2013-09-06,1,risk_on,1.5040560269535187e-53,1.0
2013-09-09,1,risk_on,9.185038542472107e-56,1.0
2013-09-10,1,risk_on,3.532951339065702e-59,1.0
2013-09-11,1,risk_on,2.9156263180019958e-56,1.0
2013-09-12,1,risk_on,2.084946860763887e-52,1.0
2013-09-13,1,risk_on,5.574380622668658e-53,1.0
2013-09-16,1,risk_on,5.496599962774045e-54,1.0
2013-09-17,1,risk_on,1.0063856729295668e-54,1.0
2013-09-18,1,risk_on,1.3752905398563574e-51,1.0
2013-09-19,1,risk_on,8.999395770419681e-44,1.0
2013-09-20,1,risk_on,1.842626118434369e-40,1.0
2013-09-23,1,risk_on,8.203012457470432e-41,1.0
2013-09-24,1,risk_on,7.362373526519068e-42,1.0
2013-09-25,1,risk_on,4.3362288904274957e-41,1.0
2013-09-26,1,risk_on,2.4353766919146385e-40,1.0
2013-09-27,1,risk_on,1.2688735093949817e-40,1.0
2013-09-30,1,risk_on,4.76675327909404e-40,1.0
2013-10-01,1,risk_on,9.226115895423654e-40,1.0
2013-10-02,1,risk_on,3.855449742039963e-40,1.0
2013-10-03,1,risk_on,6.393608423205531e-49,1.0
2013-10-04,1,risk_on,1.0042927027756887e-46,1.0
2013-10-07,1,risk_on,6.311798045270066e-47,1.0
2013-10-08,1,risk_on,2.997719941915062e-45,1.0
2013-10-09,1,risk_on,1.4195545089602436e-41,1.0
2013-10-10,1,risk_on,1.1076188311710902e-44,1.0
2013-10-11,1,risk_on,1.1523432679421858e-44,1.0
2013-10-14,1,risk_on,1.9512141273693723e-45,1.0
2013-10-15,1,risk_on,1.1636126462834339e-45,1.0
2013-10-16,1,risk_on,1.0433540662617315e-52,1.0
2013-10-17,1,risk_on,3.345225967907518e-54,1.0
2013-10-18,1,risk_on,3.117661553349831e-53,1.0
2013-10-21,1,risk_on,6.40691032628827e-52,1.0
2013-10-22,1,risk_on,4.285929238405556e-51,1.0
2013-10-23,1,risk_on,3.720645369848363e-50,1.0
2013-10-24,1,risk_on,7.626746930294154e-51,1.0
2013-10-25,1,risk_on,1.1976471395066813e-49,1.0
2013-10-28,1,risk_on,8.05156837844611e-50,1.0
2013-10-29,1,risk_on,9.25494598096356e-50,1.0
2013-10-30,1,risk_on,7.255494653773611e-58,1.0
2013-10-31,1,risk_on,7.501963478849653e-57,1.0
2013-11-01,1,risk_on,1.1937430496378816e-55,1.0
2013-11-04,1,risk_on,1.2906576115623284e-56,1.0
2013-11-05,1,risk_on,1.8090094882848575e-58,1.0
2013-11-06,1,risk_on,1.0454356136067015e-58,1.0
2013-11-07,1,risk_on,2.0317706100044903e-52,1.0
2013-11-08,1,risk_on,1.3431951822972884e-46,1.0
2013-11-11,1,risk_on,4.6270069062389716e-48,1.0
2013-11-12,1,risk_on,6.980846758252965e-46,1.0
2013-11-13,1,risk_on,1.337184557713758e-41,1.0
2013-11-14,1,risk_on,1.1306402624677212e-41,1.0
2013-11-15,1,risk_on,4.656902453493213e-39,1.0
2013-11-18,1,risk_on,1.6536711951573e-37,1.0
2013-11-19,1,risk_on,4.10417686248378e-36,1.0
2013-11-20,1,risk_on,3.53098997213321e-37,1.0
2013-11-21,1,risk_on,2.666989301872257e-37,1.0
2013-11-22,1,risk_on,8.162058260178693e-38,1.0
2013-11-25,1,risk_on,1.1466326600161927e-42,1.0
2013-11-26,1,risk_on,5.874391572483058e-43,1.0
2013-11-27,1,risk_on,8.143586376962054e-44,1.0
2013-11-29,1,risk_on,2.277511622369152e-42,1.0
2013-12-02,1,risk_on,4.049731326582342e-44,1.0
2013-12-03,1,risk_on,6.606372381453404e-44,1.0
2013-12-04,1,risk_on,1.9950108044747263e-45,1.0
2013-12-05,1,risk_on,1.4461783835603015e-44,1.0
2013-12-06,1,risk_on,1.8562047195222202e-47,1.0
2013-12-09,1,risk_on,5.478484039186867e-49,1.0
2013-12-10,1,risk_on,1.0536684725008733e-46,1.0
2013-12-11,1,risk_on,2.322051205210322e-47,1.0
2013-12-12,1,risk_on,2.0506244371124543e-47,1.0
2013-12-13,1,risk_on,5.0411105581532126e-49,1.0
2013-12-16,1,risk_on,1.1747520231275686e-49,1.0
2013-12-17,1,risk_on,1.3290283337570254e-45,1.0
2013-12-18,1,risk_on,5.804306606504978e-44,1.0
2013-12-19,1,risk_on,3.559061320019785e-43,1.0
2013-12-20,1,risk_on,2.847284739021445e-44,1.0
2013-12-23,1,risk_on,1.6687344137396745e-43,1.0
2013-12-24,1,risk_on,9.525648092264812e-44,1.0
2013-12-26,1,risk_on,4.69531302405269e-44,1.0
2013-12-27,1,risk_on,1.7606350771178988e-44,1.0
2013-12-30,1,risk_on,1.0510062612522684e-43,1.0
2013-12-31,1,risk_on,1.1790482049428596e-43,1.0
2014-01-02,1,risk_on,5.461272048413923e-41,1.0
2014-01-03,1,risk_on,4.843555300157578e-40,1.0
2014-01-06,1,risk_on,1.4375866708537564e-38,1.0
2014-01-07,1,risk_on,8.471015779582549e-40,1.0
2014-01-08,1,risk_on,4.193542331149886e-40,1.0
2014-01-09,1,risk_on,7.573446035697654e-40,1.0
2014-01-10,1,risk_on,2.1161955739119558e-41,1.0
2014-01-13,1,risk_on,1.4342240858488486e-37,1.0
2014-01-14,1,risk_on,7.468593504683402e-38,1.0
2014-01-15,1,risk_on,1.1379588002916085e-37,1.0
2014-01-16,1,risk_on,8.019681128039162e-34,1.0
2014-01-17,1,risk_on,1.0739538107740058e-31,1.0
2014-01-21,1,risk_on,3.93766859698003e-32,1.0
2014-01-22,1,risk_on,8.02171349922717e-32,1.0
2014-01-23,1,risk_on,2.4322748245153268e-27,1.0
2014-01-24,1,risk_on,6.487343150145846e-24,1.0
2014-01-27,1,risk_on,2.3215543327631043e-24,1.0
2014-01-28,1,risk_on,1.4562455305911414e-24,1.0
2014-01-29,1,risk_on,1.340704867474538e-22,1.0
2014-01-30,1,risk_on,1.1505820595506315e-23,1.0
2014-01-31,1,risk_on,5.781640482733545e-22,1.0
2014-02-03,1,risk_on,3.983052306583991e-17,1.0
2014-02-04,1,risk_on,3.9166995031011856e-17,1.0
2014-02-05,1,risk_on,6.022680808846111e-18,1.0
2014-02-06,1,risk_on,2.4911889408563865e-17,1.0
2014-02-07,1,risk_on,4.734905212434986e-18,1.0
2014-02-10,1,risk_on,8.6572845121780805e-19,1.0
2014-02-11,1,risk_on,1.6306125502869803e-22,1.0
2014-02-12,1,risk_on,2.3430898993613665e-22,1.0
2014-02-13,1,risk_on,1.7698585253490432e-23,1.0
2014-02-14,1,risk_on,1.4641163957657815e-23,1.0
2014-02-18,1,risk_on,9.121624828315796e-24,1.0
2014-02-19,1,risk_on,2.630554131719293e-24,1.0
2014-02-20,1,risk_on,2.425070137312459e-24,1.0
2014-02-21,1,risk_on,2.8464179057850493e-23,1.0
2014-02-24,1,risk_on,9.703661406285447e-22,1.0
2014-02-25,1,risk_on,5.894017250117967e-22,1.0
2014-02-26,1,risk_on,6.726321088058885e-21,1.0
2014-02-27,1,risk_on,6.641089025931329e-21,1.0
